Time,Coastal GDP (global) ssp126,Coastal GDP (Global) ssp126,Coastal Capital (global) ssp126,Coastal Capital (Global) ssp126,Coastal pop (global) ssp126,Coastal pop (Global) ssp126,Coastal GDP (global) ssp245,Coastal GDP (Global) ssp245,Coastal Capital (global) ssp245,Coastal Capital (Global) ssp245,Coastal pop (global) ssp245,Coastal pop (Global) ssp245,Coastal GDP (global) ssp370,Coastal GDP (Global) ssp370,Coastal Capital (global) ssp370,Coastal Capital (Global) ssp370,Coastal pop (global) ssp370,Coastal pop (Global) ssp370,Coastal GDP (global) ssp460,Coastal GDP (Global) ssp460,Coastal Capital (global) ssp460,Coastal Capital (Global) ssp460,Coastal pop (global) ssp460,Coastal pop (Global) ssp460,Coastal GDP (global) ssp585,Coastal GDP (Global) ssp585,Coastal Capital (global) ssp585,Coastal Capital (Global) ssp585,Coastal pop (global) ssp585,Coastal pop (Global) ssp585
2010.0,15520.627957310453,15520.627957310453,87060.34361292578,87060.34361292578,1067.0402805309552,1067.0402805309552,15520.628336959498,15520.628336959498,87060.34361292578,87060.34361292578,1067.0363512216902,1067.0363512216902,15520.625530487745,15520.625530487745,87060.34361292578,87060.34361292578,1067.060407110362,1067.060407110362,15520.62833523914,15520.62833523914,87060.34361292578,87060.34361292578,1067.0451876894026,1067.0451876894026,15520.631322676503,15520.631322676503,87060.34361292578,87060.34361292578,1067.0147507663678,1067.0147507663678
2011.0,16103.643355489537,16103.643355489537,90979.22759499638,90979.22759499638,1076.2538545893044,1076.2538545893044,16106.836987479239,16106.836987479239,90979.22759499638,90979.22759499638,1077.0795781780184,1077.0795781780184,16096.838278439625,16096.838278439625,90979.22759499638,90979.22759499638,1077.5381270552944,1077.5381270552944,16099.297860849718,16099.297860849718,90979.22759499638,90979.22759499638,1076.624402768628,1076.624402768628,16115.488043459207,16115.488043459207,90979.22759499638,90979.22759499638,1076.3878254615906,1076.3878254615906
2012.0,16718.628439494078,16718.628439494078,95255.27814418128,95255.27814418128,1085.5975406431598,1085.5975406431598,16725.571264627615,16725.571264627615,95255.27814418128,95255.27814418128,1087.275092717154,1087.275092717154,16705.207446401993,16705.207446401993,95255.27814418128,95255.27814418128,1088.1807303574467,1088.1807303574467,16709.89074978452,16709.89074978452,95255.27814418128,95255.27814418128,1086.352838868904,1086.352838868904,16743.152063288915,16743.152063288915,95255.27814418128,95255.27814418128,1085.8978929476136,1085.8978929476136
2013.0,17367.75568608746,17367.75568608746,99681.77895162262,99681.77895162262,1095.0741255657254,1095.0741255657254,17379.061330143664,17379.061330143664,99681.77895162262,99681.77895162262,1097.6261867885212,1097.6261867885212,17347.951578294553,17347.951578294553,99681.77895162262,99681.77895162262,1098.991699738706,1098.991699738706,17354.587656483265,17354.587656483265,99681.77895162262,99681.77895162262,1096.2339246129723,1096.2339246129723,17405.862616721854,17405.862616721854,99681.77895162262,99681.77895162262,1095.5481834362115,1095.5481834362115
2014.0,18053.364918793974,18053.364918793974,104207.43678274161,104207.43678274161,1104.6863878641605,1104.6863878641605,18069.711752715462,18069.711752715462,104207.43678274161,104207.43678274161,1108.1362870233902,1108.1362870233902,18027.457087333147,18027.457087333147,104207.43678274161,104207.43678274161,1109.974518771164,1109.974518771164,18035.733989902714,18035.733989902714,104207.43678274161,104207.43678274161,1106.2711097405681,1106.2711097405681,18106.035198557853,18106.035198557853,104207.43678274161,104207.43678274161,1105.3420182067298,1105.3420182067298
2015.0,18777.976477286004,18777.976477286004,109205.91606481383,109205.91606481383,1114.4373259577912,1114.4373259577912,18800.112693490588,18800.112693490588,109205.91606481383,109205.91606481383,1118.8088729084911,1118.8088729084911,18746.29668529592,18746.29668529592,109205.91606481383,109205.91606481383,1121.1327537655516,1121.1327537655516,18755.858279422035,18755.858279422035,109205.91606481383,109205.91606481383,1116.468059770198,1116.468059770198,18846.272406439304,18846.272406439304,109205.91606481383,109205.91606481383,1115.2829836535702,1115.2829836535702
2016.0,19552.265208352037,19552.265208352037,114346.29302551234,114346.29302551234,1122.3297716552947,1122.3297716552947,19562.22896091469,19562.22896091469,114346.29302551234,114346.29302551234,1128.1131130727915,1128.1131130727915,19477.017154714464,19477.017154714464,114346.29302551234,114346.29302551234,1131.446941856882,1131.446941856882,19505.644531669102,19505.644531669102,114346.29302551234,114346.29302551234,1125.08935078613,1125.08935078613,19662.444628408477,19662.444628408477,114346.29302551234,114346.29302551234,1123.4654854900784,1123.4654854900784
2017.0,20369.024593609905,20369.024593609905,119878.68867533372,119878.68867533372,1130.314978048677,1130.314978048677,20365.575129196848,20365.575129196848,119878.68867533372,119878.68867533372,1137.5418573781576,1137.5418573781576,20247.27254247401,20247.27254247401,119878.68867533372,119878.68867533372,1141.9192102894283,1141.9192102894283,20295.551228365177,20295.551228365177,119878.68867533372,119878.68867533372,1133.8367600252714,1133.8367600252714,20524.54025267501,20524.54025267501,119878.68867533372,119878.68867533372,1131.747024452149,1131.747024452149
2018.0,21231.012359662946,21231.012359662946,125525.91630965639,125525.91630965639,1138.3942934561892,1138.3942934561892,21212.7751882239,21212.7751882239,125525.91630965639,125525.91630965639,1147.0971306256342,1147.0971306256342,21059.58971397421,21059.58971397421,125525.91630965639,125525.91630965639,1152.552348981061,1152.552348981061,21128.10614940306,21128.10614940306,125525.91630965639,125525.91630965639,1142.7125465680742,1142.7125465680742,21435.600154601256,21435.600154601256,125525.91630965639,125525.91630965639,1140.129137161899,1140.129137161899
2019.0,22141.18535759282,22141.18535759282,131421.4422826395,131421.4422826395,1146.5690509258393,1146.5690509258393,22106.639441453804,22106.639441453804,131421.4422826395,131421.4422826395,1156.7810805317506,1156.7810805317506,21916.673734899392,21916.673734899392,131421.4422826395,131421.4422826395,1163.3492887445402,1163.3492887445402,22006.01209043182,22006.01209043182,131421.4422826395,131421.4422826395,1151.719219917333,1151.719219917333,22398.883789061587,22398.883789061587,131421.4422826395,131421.4422826395,1148.6133592567587,1148.6133592567587
2020.0,23102.71125760371,23102.71125760371,134201.02642377815,134201.02642377815,1154.8407379814462,1154.8407379814462,23050.168230582924,23050.168230582924,134201.02642377815,134201.02642377815,1166.5956534001884,1166.5956534001884,22821.41647626739,22821.41647626739,134201.02642377815,134201.02642377815,1174.3129642772283,1174.3129642772283,22932.157527844454,22932.157527844454,134201.02642377815,134201.02642377815,1160.8592011570342,1160.8592011570342,23417.89064969686,23417.89064969686,134201.02642377815,134201.02642377815,1157.2012537098065,1157.2012537098065
2021.0,24034.495607787798,24034.495607787798,137303.80769798244,137303.80769798244,1161.3506868919624,1161.3506868919624,23873.239006048894,23873.239006048894,137199.5216156707,137199.5216156707,1174.9202296429028,1174.9202296429028,23531.41010319844,23531.41010319844,137082.54363622153,137082.54363622153,1184.0644316380076,1184.0644316380076,23752.195963357943,23752.195963357943,137146.30100967386,137146.30100967386,1168.2155427624243,1168.2155427624243,24511.20238437188,24511.20238437188,137503.2211796384,137503.2211796384,1164.1568849056864,1164.1568849056864
2022.0,25014.649912096364,25014.649912096364,140703.75328652197,140703.75328652197,1167.9318725893463,1167.9318725893463,24733.742874950003,24733.742874950003,140421.82606829255,140421.82606829255,1183.3502870598093,1183.3502870598093,24270.990390518356,24270.990390518356,140134.49132512958,140134.49132512958,1193.966944339757,1193.966944339757,24608.516539606873,24608.516539606873,140313.74133741562,140313.74133741562,1175.6834805012136,1175.6834805012136,25667.81973689445,25667.81973689445,141186.90728700696,141186.90728700696,1171.1938156171116,1171.1938156171116
2023.0,26046.088860648815,26046.088860648815,144412.43037947203,144412.43037947203,1174.5853914079485,1174.5853914079485,25633.6272487988,25633.6272487988,143875.0567837996,143875.0567837996,1191.8872830308942,1191.8872830308942,25041.571010179916,25041.571010179916,143362.2976023526,143362.2976023526,1204.0231364780186,1204.0231364780186,25502.943427007856,25502.943427007856,143709.7758953985,143709.7758953985,1183.2649435884146,1183.2649435884146,26891.95791071621,26891.95791071621,145269.27376983326,145269.27376983326,1178.3130456422423,1178.3130456422423
2024.0,27131.90746027556,27131.90746027556,148442.89688186895,148442.89688186895,1181.3120953153543,1181.3120953153543,26574.952348563766,26574.952348563766,147567.24658160406,147567.24658160406,1200.5328151463623,1200.5328151463623,25844.640028294576,25844.640028294576,146772.06942341386,146772.06942341386,1214.235707210114,1214.235707210114,26437.40423362116,26437.40423362116,147341.8101407824,147341.8101407824,1190.9621700004357,1190.9621700004357,28188.129148348024,28188.129148348024,149769.70276502488,149769.70276502488,1185.51581012261,1185.51581012261
2025.0,28275.40814827031,28275.40814827031,152798.31683668014,152798.31683668014,1188.11294814985,1188.11294814985,27559.892120734068,27559.892120734068,151489.1751914062,151489.1751914062,1209.2886523843626,1209.2886523843626,26681.763371506033,26681.763371506033,150347.9903695274,150347.9903695274,1224.607421687593,1224.607421687593,27413.925680494373,27413.925680494373,151202.36649078902,151202.36649078902,1198.777213060385,1198.777213060385,29561.177971505986,29561.177971505986,154703.12800941087,154703.12800941087,1192.8034327802538,1192.8034327802538
2026.0,29377.19084101953,29377.19084101953,157419.21322832134,157419.21322832134,1193.0976191225238,1193.0976191225238,28402.013709662853,28402.013709662853,155535.72450460258,155535.72450460258,1216.4781265819893,1216.4781265819893,27307.59237462779,27307.59237462779,153956.62636833795,153956.62636833795,1233.6568998027706,1233.6568998027706,28278.450362246727,28278.450362246727,155198.68562469815,155198.68562469815,1204.7112433830155,1204.7112433830155,30983.942915341533,30983.942915341533,160042.96446932573,160042.96446932573,1198.3551065437846,1198.3551065437846
2027.0,30532.137630116875,30532.137630116875,162317.72614322382,162317.72614322382,1198.135775983381,1198.135775983381,29275.709976770937,29275.709976770937,159713.27086334172,159713.27086334172,1223.7556477461194,1223.7556477461194,27952.7258418311,27952.7258418311,157603.34607063123,157603.34607063123,1242.850036634147,1242.850036634147,29174.622703502155,29174.622703502155,159336.57716892674,159336.57716892674,1210.7458577462744,1210.7458577462744,32487.4556758091,32487.4556758091,165809.87021273057,165809.87021273057,1203.9714106444344,1203.9714106444344
2028.0,31743.164371099298,31743.164371099298,167507.00392949072,167507.00392949072,1203.2281014535413,1203.2281014535413,30182.319847283048,30182.319847283048,164028.4500887494,164028.4500887494,1231.1226371333632,1231.1226371333632,28617.840903358447,28617.840903358447,161293.57814172152,161293.57814172152,1252.1892722165555,1252.1892722165555,30103.720910613552,30103.720910613552,163622.08256084615,163622.08256084615,1216.8829628894791,1216.8829628894791,34076.838371134116,34076.838371134116,172026.3356686059,172026.3356686059,1209.6531717249718,1209.6531717249718
2029.0,33013.36060838616,33013.36060838616,173001.1571352261,173001.1571352261,1208.3752042726603,1208.3752042726603,31123.240210452026,31123.240210452026,168488.21649208452,168488.21649208452,1238.5801505346092,1238.5801505346092,29303.63372848376,29303.63372848376,165032.79787368557,165032.79787368557,1261.676906372877,1261.676906372877,31067.083252582546,31067.083252582546,168061.6044976837,168061.6044976837,1223.1244865744231,1223.1244865744231,35757.56747267475,35757.56747267475,178716.81462532294,178716.81462532294,1215.4012939637971,1215.4012939637971
2030.0,34345.997541929566,34345.997541929566,178797.92912295958,178797.92912295958,1213.577684821705,1213.577684821705,32099.93630358093,32099.93630358093,173082.2150071252,173082.2150071252,1246.129653545935,1246.129653545935,30010.838801473317,30010.838801473317,168806.2098365961,168806.2098365961,1271.315696914422,1271.315696914422,32066.10538841466,32066.10538841466,172644.13667059917,172644.13667059917,1229.472472811161,1229.472472811161,37535.47966512719,37535.47966512719,185887.11399103337,185887.11399103337,1221.2165276288422,1221.2165276288422
2031.0,35582.016735588004,35582.016735588004,184804.9185982958,184804.9185982958,1217.4187119712133,1217.4187119712133,32932.656062203416,32932.656062203416,177712.9473840727,177712.9473840727,1252.1858752155956,1252.1858752155956,30519.930527907738,30519.930527907738,172500.65308425104,172500.65308425104,1279.2757668139075,1279.2757668139075,32919.69809615903,32919.69809615903,177269.8651301161,177269.8651301161,1234.1864670071238,1234.1864670071238,39241.35905663473,39241.35905663473,193431.7452673532,193431.7452673532,1225.6757630157647,1225.6757630157647
2032.0,36872.085281267005,36872.085281267005,191034.72211886707,191034.72211886707,1221.304797735341,1221.304797735341,33791.80464654601,33791.80464654601,182387.6445133897,182387.6445133897,1258.31785494105,1258.31785494105,31040.98772927638,31040.98772927638,176123.98485965555,176123.98485965555,1287.3643327390703,1287.3643327390703,33798.9804322163,33798.9804322163,181945.28949092925,181945.28949092925,1238.9919304405703,1238.9919304405703,41036.07988663427,41036.07988663427,201372.22619172314,201372.22619172314,1230.1911737492246,1230.1911737492246
2033.0,38218.90443797846,38218.90443797846,197500.5328444199,197500.5328444199,1225.2365198359184,1225.2365198359184,34678.34074370118,34678.34074370118,187113.56544164338,187113.56544164338,1264.5265095677642,1264.5265095677642,31574.345524914028,31574.345524914028,179683.81779178054,179683.81779178054,1295.5836950516948,1295.5836950516948,34704.8035020371,34704.8035020371,186676.87788077263,186676.87788077263,1243.8901846757049,1243.8901846757049,42924.792194442496,42924.792194442496,209731.47084769726,209731.47084769726,1234.7634412776827,1234.7634412776827
2034.0,39625.32000602298,39625.32000602298,204216.15203806476,204216.15203806476,1229.214344815401,1229.214344815401,35593.27030667025,35593.27030667025,191897.92232898413,191897.92232898413,1270.8130605292001,1270.8130605292001,32120.339288232382,32120.339288232382,183187.43714113176,183187.43714113176,1303.935741247764,1303.935741247764,35638.05312420137,35638.05312420137,191471.08720575875,191471.08720575875,1248.8830457381662,1248.8830457381662,44912.96626677442,44912.96626677442,218533.7659443547,218533.7659443547,1239.393222750616,1239.393222750616
2035.0,41094.32936810766,41094.32936810766,211172.4200373344,211172.4200373344,1233.2386932176003,1233.2386932176003,36537.6364943952,36537.6364943952,196736.86706300057,196736.86706300057,1277.1782146715564,1277.1782146715564,32679.325042512748,32679.325042512748,186631.6223470146,186631.6223470146,1312.422694713877,1312.422694713877,36599.63986648059,36599.63986648059,196320.36640248954,196320.36640248954,1253.9720406196989,1253.9720406196989,47006.42204594728,47006.42204594728,227770.00285475227,227770.00285475227,1244.0812011644339,1244.0812011644339
2036.0,42386.15901826011,42386.15901826011,218243.9180548029,218243.9180548029,1235.7563634658698,1235.7563634658698,37392.68609754806,37392.68609754806,201573.66392915446,201573.66392915446,1282.0554167416228,1282.0554167416228,33132.197790585924,33132.197790585924,189966.65295810538,189966.65295810538,1319.5290622827215,1319.5290622827215,37428.670910541136,37428.670910541136,201151.34195439084,201151.34195439084,1257.4146637259903,1257.4146637259903,48857.37910613334,48857.37910613334,237254.25350559645,237254.25350559645,1247.2882282910393,1247.2882282910393
2037.0,43727.71213998408,43727.71213998408,225443.7674655152,225443.7674655152,1238.312381952632,1238.312381952632,38272.67569356257,38272.67569356257,206416.45287225963,206416.45287225963,1286.9983847110495,1286.9983847110495,33594.61624450984,33594.61624450984,193201.428368869,193201.428368869,1326.7566856195474,1326.7566856195474,38279.16816905325,38279.16816905325,205971.62804213533,205971.62804213533,1260.9445284230121,1260.9445284230121,50791.59666024532,50791.59666024532,247007.07776176542,247007.07776176542,1250.5450978622841,1250.5450978622841
2038.0,45121.23358709596,45121.23358709596,232785.35384580353,232785.35384580353,1240.907086139511,1240.907086139511,39178.46512155316,39178.46512155316,211273.31936559002,211273.31936559002,1292.0079099071431,1292.0079099071431,34066.817734787146,34066.817734787146,196344.41054583443,196344.41054583443,1334.1071230223054,1334.1071230223054,39151.75135930102,39151.75135930102,210788.66564379112,210788.66564379112,1264.5628467183328,1264.5628467183328,52813.311807952385,52813.311807952385,257049.62065237158,257049.62065237158,1253.8522916954932,1253.8522916954932
2039.0,46569.07466668953,46569.07466668953,240282.27819845488,240282.27819845488,1243.5408126818622,1243.5408126818622,40110.94439618447,40110.94439618447,216152.2841246256,216152.2841246256,1297.0846618972826,1297.0846618972826,34549.05383942593,34549.05383942593,199403.78559103655,199403.78559103655,1341.5823796207876,1341.5823796207876,40047.062197568805,40047.062197568805,215609.71132513232,215609.71132513232,1268.2710379901184,1268.2710379901184,54927.004179010924,54927.004179010924,267403.76258265733,267403.76258265733,1257.2104051531671,1257.2104051531671
2040.0,48073.70732518045,48073.70732518045,247924.1594394378,247924.1594394378,1246.2138273993849,1246.2138273993849,41071.041368861115,41071.041368861115,221050.84157855329,221050.84157855329,1302.2295786885347,1302.2295786885347,35041.579868032386,35041.579868032386,202378.34377927496,202378.34377927496,1349.18415452353,1349.18415452353,40965.7614426714,40965.7614426714,220428.26614963083,220428.26614963083,1272.0704189447988,1272.0704189447988,57137.399716284206,57137.399716284206,278058.0722096837,278058.0722096837,1260.6198560521993,1260.6198560521993
2041.0,49370.23063338155,49370.23063338155,255587.41346046538,255587.41346046538,1247.2938521831375,1247.2938521831375,41943.113680733186,41943.113680733186,225920.8783480791,225920.8783480791,1305.8742595652436,1305.8742595652436,35437.21013846799,35437.21013846799,205230.29087569666,205230.29087569666,1355.6381444940293,1355.6381444940293,41747.45065464186,41747.45065464186,225178.72420517044,225178.72420517044,1274.2127202984527,1274.2127202984527,59084.74334363147,59084.74334363147,288837.7318121231,288837.7318121231,1262.4933476372023,1262.4933476372023
2042.0,50710.694464340464,50710.694464340464,263286.4790432596,263286.4790432596,1248.4077243402285,1248.4077243402285,42838.770264722945,42838.770264722945,230771.30426997112,230771.30426997112,1309.5766177153014,1309.5766177153014,35840.43663049383,35840.43663049383,207968.90724093484,207968.90724093484,1362.2094327635716,1362.2094327635716,42546.45795904032,42546.45795904032,229869.7447657245,229869.7447657245,1276.4424672166356,1276.4424672166356,61108.6540845374,61108.6540845374,299763.71210756456,299763.71210756456,1264.4132444059728,1264.4132444059728
2043.0,52096.903917135096,52096.903917135096,271035.6651278105,271035.6651278105,1249.5558130459042,1249.5558130459042,43758.7805271459,43758.7805271459,235610.83888507957,235610.83888507957,1313.337119001573,1313.337119001573,36251.44006118674,36251.44006118674,210603.06016424642,210603.06016424642,1368.8995537065869,1368.8995537065869,43363.2241792688,43363.2241792688,234509.71672886147,234509.71672886147,1278.7607424559874,1278.7607424559874,63212.597585822215,63212.597585822215,310857.35965128307,310857.35965128307,1266.379718511853,1266.379718511853
2044.0,53530.738136026026,53530.738136026026,278849.2872249972,278849.2872249972,1250.738108305758,1250.738108305758,44703.94801263282,44703.94801263282,240447.99532572407,240447.99532572407,1317.1562873211408,1317.1562873211408,36670.40119937295,36670.40119937295,213141.2218062132,213141.2218062132,1375.7100329045768,1375.7100329045768,44198.19319060954,44198.19319060954,239106.6638334028,239106.6638334028,1281.1685228504691,1281.1685228504691,65400.23454181199,65400.23454181199,322140.0747779093,322140.0747779093,1268.3934141823793,1268.3934141823793
2045.0,55014.17015821224,55014.17015821224,286715.24818773766,286715.24818773766,1251.9548911242828,1251.9548911242828,45675.10694283478,45675.10694283478,245279.51857328595,245279.51857328595,1321.034803568435,1321.034803568435,37097.51413741361,37097.51413741361,215582.26859704082,215582.26859704082,1382.642558575354,1382.642558575354,45051.82488688393,45051.82488688393,243653.95796107696,243653.95796107696,1283.6670955877914,1283.6670955877914,67675.39357282862,67675.39357282862,333598.26201952936,333598.26201952936,1270.4544084934973,1270.4544084934973
2046.0,56251.61454282856,56251.61454282856,294503.78685075947,294503.78685075947,1251.5658216442598,1251.5658216442598,46540.49655239011,46540.49655239011,250052.54758362583,250052.54758362583,1323.3889227128805,1323.3889227128805,37422.13952420597,37422.13952420597,217888.79621440978,217888.79621440978,1388.5091780205278,1388.5091780205278,45755.204535044475,45755.204535044475,248084.31566270386,248084.31566270386,1284.4938063871598,1284.4938063871598,69649.59293605482,69649.59293605482,345055.1906595191,345055.1906595191,1270.9905151544665,1270.9905151544665
2047.0,57526.35597959123,57526.35597959123,302231.7075728327,302231.7075728327,1251.2096502972806,1251.2096502972806,47427.901987786885,47427.901987786885,254777.17724076018,254777.17724076018,1325.7945072021294,1325.7945072021294,37752.92644258339,37752.92644258339,220070.8665971992,220070.8665971992,1394.4888186696196,1394.4888186696196,46472.00889008879,46472.00889008879,252408.0692113807,252408.0692113807,1285.4113716213292,1285.4113716213292,71692.38144844785,71692.38144844785,356533.8527386266,356533.8527386266,1271.5733109550122,1271.5733109550122
2048.0,58839.805405774,58839.805405774,309915.4443726295,309915.4443726295,1250.8864102867387,1250.8864102867387,48338.02244366493,48338.02244366493,259463.17327126814,259463.17327126814,1328.251902605162,1328.251902605162,38090.01682244803,38090.01682244803,222138.00073406327,222138.00073406327,1400.5829074989208,1400.5829074989208,47202.53536101897,47202.53536101897,256634.9903940976,256634.9903940976,1286.4205992096952,1286.4205992096952,73806.57579251399,73806.57579251399,368057.2365549227,368057.2365549227,1272.20297151441,1272.20297151441
2049.0,60193.44162402977,60193.44162402977,317571.1599181177,317571.1599181177,1250.5961283891468,1250.5961283891468,49271.592785642904,49271.592785642904,264120.0864794495,264120.0864794495,1330.761541143391,1330.761541143391,38433.56260507899,38433.56260507899,224099.27271575626,224099.27271575626,1406.7928601092628,1406.7928601092628,47947.09212853089,47947.09212853089,260774.44631032864,260774.44631032864,1287.5224014479709,1287.5224014479709,75995.12920580088,75995.12920580088,379648.0186183788,379648.0186183788,1272.87972188415,1272.87972188415
2050.0,61588.80489378483,61588.80489378483,325191.1748934666,325191.1748934666,1250.3387882335758,1250.3387882335758,50229.36446682956,50229.36446682956,268747.35085383593,268747.35085383593,1333.3237594100012,1333.3237594100012,38783.70516285414,38783.70516285414,225956.96632114614,225956.96632114614,1413.1198605617165,1413.1198605617165,48705.99140008731,48705.99140008731,264823.68436917855,264823.68436917855,1288.7176593321199,1288.7176593321199,78261.12378259518,78261.12378259518,391298.34173069755,391298.34173069755,1273.6037403191003,1273.6037403191003
2051.0,62771.44036647094,62771.44036647094,332667.8164567142,332667.8164567142,1248.67021860041,1248.67021860041,51108.11559518089,51108.11559518089,273304.06423384184,273304.06423384184,1334.4536923843932,1334.4536923843932,39069.99898113038,39069.99898113038,227689.14178852623,227689.14178852623,1418.2155564968643,1418.2155564968643,49353.238684108874,49353.238684108874,268732.6544812625,268732.6544812625,1288.2909556843886,1288.2909556843886,80276.7308064361,80276.7308064361,402866.01551570976,402866.01551570976,1272.9704513026843,1272.9704513026843
2052.0,63986.97537534942,63986.97537534942,340020.3920709459,340020.3920709459,1247.036803274844,1247.036803274844,52008.58109471044,52008.58109471044,277801.17747551104,277801.17747551104,1335.6297853610915,1335.6297853610915,39362.04090915894,39362.04090915894,229305.64035160406,229305.64035160406,1423.4147942294157,1423.4147942294157,50011.81094985762,50011.81094985762,272512.72478284535,272512.72478284535,1287.9573016458044,1287.9573016458044,82356.62355616988,82356.62355616988,414376.4703016567,414376.4703016567,1272.387113823292,1272.387113823292
2053.0,65236.57462327481,65236.57462327481,347267.493618275,347267.493618275,1245.438382145913,1245.438382145913,52931.44208594916,52931.44208594916,282249.2755049214,282249.2755049214,1336.85201086565,1336.85201086565,39659.9648263036,39659.9648263036,230815.92050247043,230815.92050247043,1428.7186019380713,1428.7186019380713,50681.94361173962,50681.94361173962,276174.717408686,276174.717408686,1287.7172262635015,1287.7172262635015,84503.2412774797,84503.2412774797,425854.6930751586,425854.6930751586,1271.8537136911893,1271.8537136911893
2054.0,66521.46834929266,66521.46834929266,354427.13396491547,354427.13396491547,1243.8749277241702,1243.8749277241702,53877.41291036101,53877.41291036101,286658.6100338622,286658.6100338622,1338.1206692768358,1338.1206692768358,39963.907311441675,39963.907311441675,232228.8516928199,232228.8516928199,1434.1280520556631,1434.1280520556631,51363.87716003932,51363.87716003932,279728.8812679308,279728.8812679308,1287.5712946490946,1287.5712946490946,86719.13206813484,86719.13206813484,437325.22733964387,437325.22733964387,1271.3703036769696,1271.3703036769696
2055.0,67842.92205182083,67842.92205182083,361499.5982094364,361499.5982094364,1242.3462966124905,1242.3462966124905,54847.23326502084,54847.23326502084,291033.1619585601,291033.1619585601,1339.435864687045,1339.435864687045,40274.008467967324,40274.008467967324,233550.63634271343,233550.63634271343,1439.6442203936967,1439.6442203936967,52057.8593984541,52057.8593984541,283178.24817129987,283178.24817129987,1287.5200788778652,1287.5200788778652,89006.96779419197,89006.96779419197,448790.29312757216,448790.29312757216,1270.937118857891,1270.937118857891
2056.0,69002.2396833967,69002.2396833967,368414.8937733995,368414.8937733995,1239.5279352733583,1239.5279352733583,55773.26631669815,55773.26631669815,295353.51156972535,295353.51156972535,1339.4665815036817,1339.4665815036817,40560.95329981602,40560.95329981602,234778.85872901708,234778.85872901708,1444.061363779036,1444.061363779036,52687.503081350056,52687.503081350056,286499.74268081953,286499.74268081953,1285.9687436116533,1285.9687436116533,91116.4042175485,91116.4042175485,460160.03833575256,460160.03833575256,1269.2586623097986,1269.2586623097986
2057.0,70191.58418767682,70191.58418767682,375192.53330323694,375192.53330323694,1236.7488088570972,1236.7488088570972,56721.652128146474,56721.652128146474,299630.10082028166,299630.10082028166,1339.5399491037297,1339.5399491037297,40853.71022262866,40853.71022262866,235921.76968782017,235921.76968782017,1448.5718454975133,1448.5718454975133,53327.56805758949,53327.56805758949,289704.09588974155,289704.09588974155,1284.51321128279,1284.51321128279,93288.62941735392,93288.62941735392,471459.8600624286,471459.8600624286,1267.6348644177842,1267.6348644177842
2058.0,71411.94500926849,71411.94500926849,381851.3408344605,381851.3408344605,1234.0086633620347,1234.0086633620347,57693.088245453524,57693.088245453524,303873.1299204848,303873.1299204848,1339.6560990187168,1339.6560990187168,41152.411831484955,41152.411831484955,236987.2469804935,236987.2469804935,1453.176261468378,1453.176261468378,53978.2561552752,53978.2561552752,292801.49655106966,292801.49655106966,1283.1537640873216,1283.1537640873216,95525.85000051197,95525.85000051197,482714.7417954609,482714.7417954609,1266.0657053328418,1266.0657053328418
2059.0,72664.3630455469,72664.3630455469,388409.4571266153,388409.4571266153,1231.3074611713405,1231.3074611713405,58688.28358641698,58688.28358641698,308092.3979312049,308092.3979312049,1339.815035108325,1339.815035108325,41457.19599766557,41457.19599766557,237982.75455691808,237982.75455691808,1457.8754522907109,1457.8754522907109,54639.78126510643,54639.78126510643,295801.68720294966,295801.68720294966,1281.8906706838568,1281.8906706838568,97830.36139929667,97830.36139929667,493949.14790390735,493949.14790390735,1264.5510925926746,1264.5510925926746
2060.0,73949.90108943656,73949.90108943656,394867.5975211088,394867.5975211088,1228.6449131270408,1228.6449131270408,59707.987046373644,59707.987046373644,312291.2027977643,312291.2027977643,1340.0167514584289,1340.0167514584289,41768.20737297146,41768.20737297146,238913.7784909124,238913.7784909124,1462.6703090872836,1462.6703090872836,55312.343937470316,55312.343937470316,298706.2435816482,298706.2435816482,1280.7241182958255,1280.7241182958255,100204.56001484081,100204.56001484081,505165.65885620564,505165.65885620564,1263.091032764604,1263.091032764604
2061.0,75071.572856916,75071.572856916,401161.92625800835,401161.92625800835,1224.8273348720206,1224.8273348720206,60680.058461745866,60680.058461745866,316449.5442613126,316449.5442613126,1339.1376607328868,1339.1376607328868,42066.47230696207,42066.47230696207,239780.08134565593,239780.08134565593,1466.6463038319835,1466.6463038319835,55910.601700137595,55910.601700137595,301490.1211703694,301490.1211703694,1278.239977218522,1278.239977218522,102400.10729228245,102400.10729228245,516281.9177516935,516281.9177516935,1260.5002180217261,1260.5002180217261
2062.0,76220.20178265571,76220.20178265571,407311.87102315435,407311.87102315435,1221.0536508859182,1221.0536508859182,61674.958373737856,61674.958373737856,320577.5472737674,320577.5472737674,1338.2993130323675,1338.2993130323675,42370.79753162969,42370.79753162969,240588.48328396858,240588.48328396858,1470.7065038221167,1470.7065038221167,56518.252313650395,56518.252313650395,304163.71681733604,304163.71681733604,1275.8555242368773,1275.8555242368773,104656.71371763645,104656.71371763645,527323.0323512717,527323.0323512717,1257.9673868146654,1257.9673868146654
