Time,Coastal GDP (global) ssp126,Coastal GDP (North America) ssp126,Coastal GDP (Latin America and Caribbean) ssp126,Coastal GDP (Europe and Central Asia) ssp126,Coastal GDP (Middle East and North Africa) ssp126,Coastal GDP (Sub-Saharan Africa) ssp126,Coastal GDP (South Asia) ssp126,Coastal GDP (East Asia and Pacific) ssp126,Coastal Capital (global) ssp126,Coastal Capital (North America) ssp126,Coastal Capital (Latin America and Caribbean) ssp126,Coastal Capital (Europe and Central Asia) ssp126,Coastal Capital (Middle East and North Africa) ssp126,Coastal Capital (Sub-Saharan Africa) ssp126,Coastal Capital (South Asia) ssp126,Coastal Capital (East Asia and Pacific) ssp126,Coastal pop (global) ssp126,Coastal pop (North America) ssp126,Coastal pop (Latin America and Caribbean) ssp126,Coastal pop (Europe and Central Asia) ssp126,Coastal pop (Middle East and North Africa) ssp126,Coastal pop (Sub-Saharan Africa) ssp126,Coastal pop (South Asia) ssp126,Coastal pop (East Asia and Pacific) ssp126,Coastal GDP (global) ssp245,Coastal GDP (North America) ssp245,Coastal GDP (Latin America and Caribbean) ssp245,Coastal GDP (Europe and Central Asia) ssp245,Coastal GDP (Middle East and North Africa) ssp245,Coastal GDP (Sub-Saharan Africa) ssp245,Coastal GDP (South Asia) ssp245,Coastal GDP (East Asia and Pacific) ssp245,Coastal Capital (global) ssp245,Coastal Capital (North America) ssp245,Coastal Capital (Latin America and Caribbean) ssp245,Coastal Capital (Europe and Central Asia) ssp245,Coastal Capital (Middle East and North Africa) ssp245,Coastal Capital (Sub-Saharan Africa) ssp245,Coastal Capital (South Asia) ssp245,Coastal Capital (East Asia and Pacific) ssp245,Coastal pop (global) ssp245,Coastal pop (North America) ssp245,Coastal pop (Latin America and Caribbean) ssp245,Coastal pop (Europe and Central Asia) ssp245,Coastal pop (Middle East and North Africa) ssp245,Coastal pop (Sub-Saharan Africa) ssp245,Coastal pop (South Asia) ssp245,Coastal pop (East Asia and Pacific) ssp245,Coastal GDP (global) ssp370,Coastal GDP (North America) ssp370,Coastal GDP (Latin America and Caribbean) ssp370,Coastal GDP (Europe and Central Asia) ssp370,Coastal GDP (Middle East and North Africa) ssp370,Coastal GDP (Sub-Saharan Africa) ssp370,Coastal GDP (South Asia) ssp370,Coastal GDP (East Asia and Pacific) ssp370,Coastal Capital (global) ssp370,Coastal Capital (North America) ssp370,Coastal Capital (Latin America and Caribbean) ssp370,Coastal Capital (Europe and Central Asia) ssp370,Coastal Capital (Middle East and North Africa) ssp370,Coastal Capital (Sub-Saharan Africa) ssp370,Coastal Capital (South Asia) ssp370,Coastal Capital (East Asia and Pacific) ssp370,Coastal pop (global) ssp370,Coastal pop (North America) ssp370,Coastal pop (Latin America and Caribbean) ssp370,Coastal pop (Europe and Central Asia) ssp370,Coastal pop (Middle East and North Africa) ssp370,Coastal pop (Sub-Saharan Africa) ssp370,Coastal pop (South Asia) ssp370,Coastal pop (East Asia and Pacific) ssp370,Coastal GDP (global) ssp460,Coastal GDP (North America) ssp460,Coastal GDP (Latin America and Caribbean) ssp460,Coastal GDP (Europe and Central Asia) ssp460,Coastal GDP (Middle East and North Africa) ssp460,Coastal GDP (Sub-Saharan Africa) ssp460,Coastal GDP (South Asia) ssp460,Coastal GDP (East Asia and Pacific) ssp460,Coastal Capital (global) ssp460,Coastal Capital (North America) ssp460,Coastal Capital (Latin America and Caribbean) ssp460,Coastal Capital (Europe and Central Asia) ssp460,Coastal Capital (Middle East and North Africa) ssp460,Coastal Capital (Sub-Saharan Africa) ssp460,Coastal Capital (South Asia) ssp460,Coastal Capital (East Asia and Pacific) ssp460,Coastal pop (global) ssp460,Coastal pop (North America) ssp460,Coastal pop (Latin America and Caribbean) ssp460,Coastal pop (Europe and Central Asia) ssp460,Coastal pop (Middle East and North Africa) ssp460,Coastal pop (Sub-Saharan Africa) ssp460,Coastal pop (South Asia) ssp460,Coastal pop (East Asia and Pacific) ssp460,Coastal GDP (global) ssp585,Coastal GDP (North America) ssp585,Coastal GDP (Latin America and Caribbean) ssp585,Coastal GDP (Europe and Central Asia) ssp585,Coastal GDP (Middle East and North Africa) ssp585,Coastal GDP (Sub-Saharan Africa) ssp585,Coastal GDP (South Asia) ssp585,Coastal GDP (East Asia and Pacific) ssp585,Coastal Capital (global) ssp585,Coastal Capital (North America) ssp585,Coastal Capital (Latin America and Caribbean) ssp585,Coastal Capital (Europe and Central Asia) ssp585,Coastal Capital (Middle East and North Africa) ssp585,Coastal Capital (Sub-Saharan Africa) ssp585,Coastal Capital (South Asia) ssp585,Coastal Capital (East Asia and Pacific) ssp585,Coastal pop (global) ssp585,Coastal pop (North America) ssp585,Coastal pop (Latin America and Caribbean) ssp585,Coastal pop (Europe and Central Asia) ssp585,Coastal pop (Middle East and North Africa) ssp585,Coastal pop (Sub-Saharan Africa) ssp585,Coastal pop (South Asia) ssp585,Coastal pop (East Asia and Pacific) ssp585
2037.0,46246.97128649115,5722.667026728916,2862.499234566909,5218.696879433591,3209.736689228984,924.2880801166682,3850.653305731793,24458.43007068428,235631.12013206325,19975.9200136829,9461.698288184829,25356.76904109692,11122.591210096136,3624.7437831965744,17772.465259853485,148316.93253595245,1310.8156495357555,68.07978351616478,92.93845898651152,96.21798178163647,76.0881553772321,96.94236120870208,256.97257053087236,623.5763381346362,40546.08526259043,5287.2433147220045,2586.18728513722,4886.970914234712,3052.886382898051,768.2818875259317,3187.4109168673367,20777.10456120509,216082.31776975645,19327.002368131914,9021.452282959712,24718.60680143658,10976.033069225448,3309.106953491104,16097.75578682299,132632.36050768863,1361.8010591468492,67.2414220563755,97.9094364186806,95.74138335064936,80.37599177522087,105.32350763052177,274.6113154589853,640.5980024564157,35603.49631962413,4719.731369646717,2376.960241061016,4305.715321817213,2816.468279199152,655.5511180069103,2678.892549830856,18050.17744006218,202325.42955860504,18378.860077777095,8674.835985220094,23545.48902599565,10672.793191105895,3083.0997379184605,14841.889305328952,123128.46223525904,1403.0506031480902,60.376304167985914,105.3735318276509,89.9353086614375,82.62724826716945,115.4336480323391,295.3020624738998,654.0024997176075,40564.16198201413,5570.731213125055,2486.9325896001533,4956.258718216981,3227.3866868938503,633.9572524719331,2861.5741653485575,20827.321356357632,215675.18138135702,19715.9638554371,8822.54756053783,24821.17511370943,11559.20659063274,3025.535249671705,15183.531331292483,132547.22168007577,1334.5080143993564,65.11581557174873,94.68556950769585,92.70977251021408,78.94648112002993,114.724894440176,263.64620721411944,624.6792740353724,53725.26866198822,6647.764737961713,3190.4923731651074,5972.600433908355,3988.839807581789,1079.1743089008946,4452.146666493184,28394.25033397718,258097.30117142154,21371.324248311805,10007.904852480766,26857.29456517314,12955.954288558896,3942.9285068428685,19356.808846624153,163605.08586342994,1324.0945471455564,74.2318632747364,91.23647706543636,101.88290105106138,78.28656972868767,96.25228434095382,254.61226071864795,627.5921909660328
2038.0,47715.5291440119,5828.997589016945,2955.025980790595,5327.412469340351,3317.018321106374,985.7258522011003,4069.4618704985687,25231.887061058093,243192.05376394492,20239.155655148028,9751.423567804526,25644.536827993332,11452.300635203268,3805.8191656791964,18602.285581100008,153696.5323310166,1313.527712390859,68.52444100055695,93.02711623965912,96.47503143004036,76.65870086379286,98.11772226671218,257.7877205838151,622.9369800062824,41503.96984935014,5362.288768033147,2649.169492279095,4970.866375635711,3142.04105432392,808.0459240012515,3325.315517376221,21246.24271770093,221087.81523045045,19520.581162284932,9238.867482912836,24927.404448969024,11268.163991691104,3430.9358934058214,16647.746885926703,136054.11536526014,1367.039949212722,67.62776871589278,98.24707867780661,95.96247782879138,81.18372465420616,106.9939351216774,276.33268996118403,640.6922742531636,36103.17703161505,4759.48080598715,2415.7602648592547,4340.707951904462,2884.72142231167,679.454183182457,2753.5100405558687,18269.542362814176,205550.2461162294,18489.021070578314,8833.342517970344,23619.35937121331,10936.440113880213,3164.0047945524084,15186.008741736872,125322.06950629786,1410.719122216589,60.37669995891571,106.1242113645423,89.82999864891028,83.61672517535168,117.78386678161812,298.24376759310485,654.7438526941462,41487.59170496898,5665.424567031437,2541.4629099088625,5044.1838420634585,3330.0575813002642,654.8842724732674,2961.7071203954906,21289.87141179624,220646.22660085748,19956.95693966686,9017.74275396256,25048.953270000864,11930.232677031618,3097.0955623526293,15604.467784800732,135990.77761304216,1338.2932209964902,65.37373375291634,94.81889690852844,92.74823309826184,79.67437817626464,117.01016290494918,264.7002592142706,623.9675569412992,55859.025241311836,6829.411103106602,3317.105151294153,6147.717230343979,4164.2221711013535,1161.5519604992965,4742.622016744308,29496.395608221996,268469.75051583635,21786.88067991829,10381.816132609894,27331.910981619985,13509.644572929963,4182.099321013958,20438.137549886862,170839.26127785732,1327.5782974232334,75.03571425963783,91.24605447820052,102.46930132737087,78.94321899477684,97.37994799441528,255.3189415210309,627.185118847801
2039.0,49241.18073763684,5937.303782777077,3050.6671503650614,5438.497895365152,3428.344593425332,1051.508355988354,4300.774530429137,26034.08442928684,250915.40621982093,20497.750093993727,10052.960125656089,25942.847529260252,11792.54712209166,4002.754883362372,19479.888481334525,159146.65798412237,1316.2805257064867,68.97201044592285,93.11641888887995,96.73370432990717,77.23495234677004,99.30917001703453,258.60593095423366,622.3083387237384,42490.070467924306,5438.404715791091,2713.7618298377843,5056.272688254897,3234.1032342014114,850.0221094530956,3469.2073670662235,21728.298523319725,226118.3932981271,19707.05150321624,9462.15497105328,25142.8203270883,11567.883210152675,3561.405312588814,17219.5262330791,139457.55174094884,1372.34911914005,68.01634502714347,98.58667742948442,96.18491635149526,82.00117478865027,108.69294902589988,278.06546723035956,640.8015892870174,36613.50871326997,4799.577083064486,2455.312782363127,4376.067973415552,2954.8196482169988,704.3241737659908,2830.218806647048,18493.188245796773,208690.3476054712,18589.799685729813,8992.639511329893,23691.93292636062,11205.727223680813,3248.7554348576164,15533.345386574882,127428.14743693752,1418.5183733156537,60.377093300201416,106.88143342754978,89.72640249133372,84.61968689439577,120.18470288511656,301.2158440327239,655.5132102843324,42435.05561549405,5761.730592819117,2597.2262523686095,5133.720239544827,3436.1737257264685,676.5345673969919,3065.479202989834,21764.19103464821,225623.79801630485,20192.190757641492,9217.10571885442,25283.860624665464,12312.924039614029,3171.485125937638,16035.431643347869,139410.80010624396,1342.172909547655,65.63268171709441,94.95359799258623,92.78749702279019,80.41245547705954,119.34422611228179,265.76091065077827,623.2815405750645,58089.64077569651,7016.047969173333,3448.9042113442842,6328.080953789118,4347.664202676366,1250.5468998003,5052.154242422293,30646.24229649079,279167.5329057495,22205.493950380736,10774.506838285697,27829.54421946659,14088.259858472316,4444.345704431973,21591.139858454746,178234.24247625738,1331.1153588295988,75.84831134976005,91.25653747397006,103.0607780422728,79.6081155670719,98.52326677433585,256.028319621027,626.7900300011613
2040.0,50826.51716910854,6047.622250607468,3149.5333398868884,5552.007215884026,3543.8839309304662,1121.9542702956303,4545.307675793858,26866.20848571037,258790.35612306694,20751.80584397505,10365.755282886345,26251.033776140597,12142.233570126831,4216.373898387718,20405.72870183498,164657.4250497154,1319.0743684688543,69.42251048439407,93.20635892133319,96.9939987732184,77.81697850184389,100.51693782447815,259.4271590862689,621.6904248773179,43505.3659764234,5515.6063044244265,2780.0082616523455,5143.217794144259,3329.17688023048,894.3380888212431,3619.3495767821055,22223.66907036854,231171.38119863623,19886.69738527903,9691.061469270142,25364.60252546108,11874.466358940548,3700.90605550734,17813.1929295074,142840.45447467073,1377.7295243957503,68.40716563338852,98.92825329766852,96.40869336813545,82.82849378580728,110.42106316448402,279.8098712182765,640.92598392799,37134.76178687401,4840.024157457667,2495.6349696172897,4411.79958890008,3026.817432852549,730.2016399495128,2909.0774086558667,18721.20658944122,211744.35123808702,18681.580982632502,9152.44170099388,23762.857167345654,11479.35813591685,3337.421852380443,15883.629933855556,129447.06146496223,1426.4501069352384,60.37749017503166,107.64525963951552,89.6245186166954,85.63635381122646,122.6372762248249,304.2185424483857,656.3106660195585,43407.252425397055,5859.674313395996,2654.2509405579394,5224.899160239734,3545.8554428453467,698.9342119696297,3173.024504753773,22250.613851634524,230601.00297784322,20421.766161052266,9420.217428137265,25525.301341986804,12705.818577055255,3248.7199657072542,16475.982613206368,142803.19689069808,1346.1484723712415,65.89264671003913,95.08966381805307,92.82758014657139,81.1608707094072,121.72820191270827,266.8281217295589,622.6213873449036,60422.0773001623,7207.810306412584,3586.109297594668,6513.8518041023735,4539.55240033949,1346.708760920774,5381.999576846077,31846.04515394637,290178.73904510296,22627.32765552755,11185.419762241356,28349.75866868781,14690.208449861973,4731.026686542224,22817.266223719005,185777.7315985229,1334.706149055479,76.66973017429733,91.26791343099785,103.65735567984176,80.2813770324392,99.68244043299103,256.74039153130576,626.406940773606
2041.0,52194.85608310046,6145.129501409203,3239.401949142739,5656.065725650547,3641.649074148091,1192.5328042850701,4770.181102585533,27549.895925879286,266689.4715883112,20998.98435984454,10687.097098477201,26566.219587256568,12496.13521759275,4446.041162972241,21367.95339684001,170127.04076532787,1320.1836288509014,69.83368696753692,93.17974633745389,97.21618282053684,78.26770863982549,101.54727278069686,259.8933179714646,620.2457133333868,44429.15271851828,5585.043189128098,2842.8296128448847,5227.947324069329,3413.8710927704883,940.043386073498,3762.19440604186,22657.22370758994,236197.02873485358,20058.353785515294,9924.45268548461,25591.807885773997,12184.582653742968,3849.5107918081085,18423.980643797837,146164.34028873083,1381.5244206956863,68.75961715729332,99.16054354485851,96.59906899009943,83.53940299737566,111.9892219329872,281.2392951243181,640.2372709487541,37554.17941326316,4872.3908227012935,2531.428327090431,4439.889306354745,3083.0814886188714,755.6385742502144,2978.857135352771,18892.89375889483,214672.85304065046,18763.385317840835,9311.625449896685,23830.40058021308,11752.14118911893,3429.681638213282,16232.765434794595,131352.8534305731,1433.165210905916,60.31903306188965,108.33932842185705,89.47083385913633,86.58827696548963,124.96922769841765,307.05716852037335,656.4213423787522,44235.64624327349,5943.385454829292,2705.3784240664186,5307.676887255181,3636.147609577263,720.610271245047,3268.594542234355,22653.853054066123,235509.64572782506,20643.17363799089,9625.491231602857,25770.878144414,13102.250524951478,3328.4292133175986,16920.219328012852,146119.2036475354,1348.3717864657183,66.0973243810482,95.09569890875035,92.80629792989158,81.79016619336396,123.98556967715072,267.5302462916446,621.066483083869,62480.52131944959,7391.060365132985,3711.3734152183915,6693.067857673798,4704.808235835866,1441.8046842207627,5685.195538843591,32853.211222524034,301323.19561608305,23050.231863120876,11610.805375056008,28889.78498613394,15305.811258017982,5040.799862877901,24099.849125191948,193325.91314568438,1336.6748222031147,77.48335215795326,91.16343307046309,104.24843557021427,80.80434327606314,100.65995499235534,257.1005349802418,625.2147681558238
2042.0,53609.46750226711,6244.2127221511055,3331.9704855512364,5762.138110555659,3742.552341373559,1267.8124710584782,5006.263113794072,28254.51825778315,274627.5985408269,21239.808908906427,11017.28796275407,26888.47887093337,12854.64503002011,4692.881289385191,22368.829193230602,175565.6672855974,1321.3282514312364,70.24732570831299,93.1536626727336,97.43982610748004,78.72221447379624,102.59006462246704,260.36075841684243,618.814399429604,45377.92206546239,5655.360799703991,2907.157679488266,5314.127962819404,3501.009697237277,988.2375349510646,3910.708766332334,23101.31962493013,241204.48998522936,20222.550307232985,10162.478318979653,25824.447245489355,12498.514638397493,4007.7181480647255,19052.85757040185,149435.92375666328,1385.3795532278389,69.11389746749114,99.3941782205264,96.79058472416996,84.2578262874316,113.58187330200003,282.6768593681068,639.564333858113,37981.68287584207,4904.987044234982,2567.874441078787,4468.225705684499,3140.582328005441,782.04902573983,3050.329026520864,19067.6353045777,217485.42640386705,18835.836803595055,9470.327776078586,23894.783014869936,12024.380350726138,3525.697222513007,16581.297905543113,133153.10333054126,1440.003097582212,60.26062940792846,109.03907465059947,89.3191275698452,87.55237400563455,127.34835752042007,309.92354389030646,656.5599905374776,45082.39213042654,6028.294539739515,2757.5333731454352,5391.798325079401,3728.9378280933984,742.9838189408821,3367.1890239284826,23065.65522149945,240358.64806613847,20856.965786659184,9833.040878012389,26020.6519970749,13502.655751350747,3410.719539247799,17368.780929658154,149365.8331841353,1350.6870435836029,66.30263661119652,95.10294162261411,92.78574994242692,82.42788386177632,126.2882460745449,268.23713161092564,619.5424538601185,64619.777578807974,7578.99814205821,3841.1881523506095,6877.2731977886615,4876.453633228038,1543.9420406219442,6005.58875903668,33896.33365372382,312622.51770765934,23474.730439626783,12051.22296628978,29449.889218072723,15935.979573472068,5375.506071790783,25442.680056079316,200892.50938232787,1338.6920827967172,78.30564694968415,91.05995832919514,104.84480199374485,81.33299107418382,101.64960688422393,257.46202772037077,624.0370498453146
2043.0,55072.244958107876,6344.893719044256,3427.3258672693387,5870.265047037113,3846.708179539071,1348.1175564025618,5254.119946508102,28980.81464230774,282619.44521879096,21474.776741053876,11356.642908840708,27217.901838988964,13218.16054701261,4958.108857840013,23410.704921078846,180983.149403976,1322.508596995642,70.6634103736744,93.12810529876786,97.66493721643376,79.1805636101841,103.64549916899871,260.8296059599714,617.3964753676117,46352.48750532958,5726.569399685133,2973.0303728151307,5401.786209910691,3590.669639360728,1039.0608090066435,4065.1183704772884,23556.252704074133,246202.73223297406,20379.79662095935,10405.295863763886,26062.544416711462,12816.553066698598,4176.055515281778,19700.821927582932,152661.66482197604,1389.2954195539485,69.47000980056382,99.62913071625083,96.98325660241866,84.9838324029653,115.19940227672767,284.1226047341981,638.9071830208243,38417.46545340673,4937.81540667997,2604.9882185500146,4496.812164173713,3199.350274577449,809.4717649471335,3123.534205549189,19245.493418929284,220191.21654182178,18899.530521033987,9628.685033167936,23956.221600208333,12296.379624222016,3625.6363223885414,16929.771227915266,134854.99221288567,1446.965405278029,60.202283322343824,109.7445486561349,89.16941303612828,88.52881888627752,129.77566595173644,312.81789111537887,656.7267843100292,45947.95861345759,6114.420813185374,2810.738140370247,5477.286301150952,3824.2996450177834,766.077990574929,3468.9060220645115,23486.22970109372,245156.6513142942,21063.681459049596,10042.988081164054,26274.693287525944,13907.47203174877,3495.6998962818793,17822.320405438713,152549.79615308525,1353.0954146503623,66.50859449689673,95.1114217631232,92.76593607107567,83.07414886382752,128.6371692868862,268.9488315124798,618.0493126560731,66843.49220297909,7771.743740866066,3975.72711093315,7066.6075491332085,5054.749559586236,1653.6596263044648,6344.1558293859125,34976.848786770075,324098.71417611354,23901.32978589998,12507.262562989194,30030.3636228091,16581.638753312578,5737.144349388872,26849.721493143083,208491.25360857078,1340.7580986393234,79.13669428517342,90.95751031557059,105.44648321984386,81.86737949141663,102.65156616787147,257.82474022094533,622.8737249385022
2044.0,56585.16069298618,6447.200338334004,3525.557935532985,5980.487910604044,3954.234137844205,1433.7942028516995,5514.339995527449,29729.54617229192,290679.7368583984,21704.378813471172,11705.490117430554,27554.580218421204,13587.09132178732,5243.028520660686,24496.03123472732,186389.13663189983,1323.72467118404,71.08197775524711,93.10307277099278,97.8915227168138,79.64277654263395,104.71370760887717,261.2997622207112,615.9918515687641,47353.697494870044,5798.680485931358,3040.487969119879,5490.94820618599,3682.9331385730197,1092.6616215810716,4225.657440566191,24022.328632912708,251200.51260302463,20530.581837197136,10653.06258374629,26306.137029368645,13138.99402445655,4355.090288915144,20368.908770061607,155847.73806927932,1393.2725357020163,69.82796569033623,99.86541854882121,97.17708410703182,85.71752785663577,116.84223087096214,285.5765547633295,638.2657538648995,38861.71888973709,4970.8765848007415,2642.7844502415182,4525.650054739768,3259.4166458051764,837.9469334838951,3198.5149313054817,19426.52928936042,222798.9659443251,18955.038712309884,9786.827470267563,24014.930776291032,12568.435759712542,3729.675789509441,17278.692646149248,136465.36479008556,1454.0537036233488,60.14399196821975,110.45578865108787,89.02167064250445,89.51780767763587,132.25214793013382,315.7405053029513,656.9217914508158,46832.814486997726,6201.781488470958,2865.0142003110295,5564.1637186989865,3922.308538397976,789.9164108978451,3573.845126846389,23915.785003374567,249911.92825681035,21263.832817562296,10255.448145781973,26533.06525816636,14317.129801253097,3583.485021015223,18281.477235003247,155677.4899780281,1355.5978985876172,66.71520112554931,95.12112657858246,92.74686014283513,83.72911333151946,131.0332679297409,269.6652450187554,616.5870844606346,69155.51688369016,7969.422358567507,4115.168706415433,7261.216622701343,5239.9683297541515,1771.537671969871,6701.939809258794,36096.26338502306,335773.864559907,24330.541322291818,12979.52868221296,30631.515297735536,17243.74084182123,6127.879185129274,28325.15127640754,216135.5079543087,1342.873561152241,79.97659242856788,90.85605736285507,106.05354039644169,82.40757224901196,103.665983133152,258.1888791321726,621.72493645004
2045.0,58150.28423501024,6551.159211111097,3626.759482158035,6092.84907004184,4065.253109888787,1525.2144195608898,5787.545952974258,30501.502989275155,298795.9249184122,21928.697902380838,12063.156749809581,27897.769083376603,13960.562327029333,5548.551755254223,25624.588116888244,191772.59898367338,1324.9767577719729,71.50304013362312,93.07856740511161,98.11959044534468,80.10889128884965,105.79490538311005,261.77130192952586,614.6004611864079,48382.43407232687,5871.70607594144,3109.5710309719407,5581.641157242489,3777.883289497913,1149.197125692345,4392.571768063503,24499.86362491701,256194.43007955814,20675.141407597057,10905.582951558437,26554.936539955936,13465.342428209122,4545.317649789861,21057.179601756237,158990.92950069148,1397.3116359001765,70.18777481957244,100.1030309697302,97.37207856648564,86.45898875101655,118.51078865415954,287.03879329370545,637.6401808455065,39314.6493740758,5004.173646184331,2681.278944366691,4554.7432292717385,3320.8130372179758,867.5163943395645,3275.3162883908876,19610.807834304585,225307.4527826336,19002.63019967966,9944.620858465409,24070.632585640382,12839.544337393965,3837.9266846049786,17627.924346343836,137984.17377050547,1461.2697442121596,60.08576000303077,111.17284956365388,88.87591451651262,90.51950407956922,134.77882962419127,318.69179233993526,657.1450940852665,47737.447363606356,6290.39383297725,2920.3842413239017,5652.453014042118,4023.0426663161875,814.5239320592113,3682.1128609159696,24354.536815971787,254617.55088358655,21457.544713410454,10470.130060896849,26795.217697868058,14730.442913696845,3674.123605825289,18745.887337504526,158744.2045543845,1358.1958511063585,66.92245339643478,95.13206379722106,92.72851239207411,84.39290871491968,133.47754860101128,270.38656760229634,615.1557966024013,71559.87914815747,8172.159707320175,4259.69990908003,7461.248569132073,5432.395316944156,1898.2030373696575,7080.033260091478,37256.13934821998,347633.8631553251,24762.5294988936,13467.309595727203,31252.870989021205,17920.72031437445,6549.2581358788275,29869.487508767423,223811.6871126624,1345.0385591593413,80.82543427006912,90.75559719455123,106.66601118899082,82.95365231888806,104.69305030960845,258.5542644610915,620.590549416142
2046.0,59458.39010950288,6640.943733798697,3716.3943280327303,6192.906798467947,4157.108169369538,1615.1678320625554,6032.123674973997,31103.74557279743,306834.1980899519,22145.408595291443,12426.442026488889,28244.150703433803,14333.675998642382,5873.318685637805,26781.245772373983,197029.95630808355,1324.5324755695717,71.89292068131827,92.93603005673585,98.295737922405,80.43200101207732,106.69177007312584,261.86869518146085,612.4153206424485,49301.020663491654,5936.185457526109,3175.184053763851,5668.391599136019,3862.521306661988,1207.2327827366742,4550.820588130094,24900.684875537016,261129.93464761708,20812.279750508656,11161.811365692123,26807.69899073641,13792.735075930961,4746.776591799807,21760.564871727518,162048.0680012216,1399.742269760128,70.52311189076423,100.22919467662393,97.52784748027516,87.07187816129743,120.0164085877819,288.1367910513944,636.237037911991,39660.18752835868,5026.76991288617,2716.075049990714,4576.149408394178,3366.869735138842,897.096049553936,3343.879165686669,19733.348206708026,227677.90082689637,19040.95378987818,10101.297984357469,24121.737469601256,13105.082287441313,3950.189109102624,17974.063172444057,139384.5770140714,1467.3610222061104,59.977018089786526,111.82401980662924,88.66922997108315,91.448124732732,137.17508699692152,321.4293538537607,656.8381887551973,48484.615851237715,6365.204812170534,2970.6842958801444,5731.451862100386,4104.312701828072,838.8441992498339,3778.2214617532873,24695.896518255442,259203.8235041426,21642.655466353677,10685.769755654661,27058.728241187175,15141.31857537161,3767.3813533848215,19210.09035082959,161697.87976136093,1359.0310150148325,67.08187485046196,95.01128680210957,92.63662033355736,84.92864521344616,135.7856150144539,270.7027343931904,612.8842384076131,73650.27002961637,8366.730771767756,4389.572610699292,7652.761152470148,5594.455421880474,2022.1962390725175,7420.8533789800995,38203.70045474628,359496.4609356503,25195.39114080031,13966.313907745012,31891.302146065136,18602.65413355724,6999.062473913539,31461.873055720167,231379.86407784882,1345.595328964394,81.68390597873878,90.53805932729736,107.26641389808941,83.34023634065878,105.53190412286567,258.55006610011435,618.6847431966297
2047.0,60805.81202140216,6731.962195922884,3808.3992966327764,6294.66525506371,4251.476027849577,1710.7224475154862,6287.131720101265,31721.455078316463,314811.8700040455,22355.062785557806,12795.675959707549,28593.910871883807,14706.95544238242,6218.683806809897,27968.247219736044,202173.33391796792,1324.122621466937,72.28493556811904,92.79421520143073,98.4732315436654,80.75741101011478,107.59812578391075,261.9666191517892,610.248083207907,50242.965231591326,6001.3798436459765,3242.2858918425422,5756.542232147372,3949.3434341700095,1268.3698874235129,4714.810083423639,25310.23385893835,266017.4201981709,20942.516939472087,11421.927081641108,27064.503777067777,14121.534145046684,4960.107769296432,22480.132622162135,165026.69786348467,1402.2266486238505,70.86006611521721,100.35628191601961,97.68461596694254,87.6903596839081,121.54349745348358,289.2398436060991,634.8519838821803,40012.30376774542,5049.4803001791015,2751.4775361172565,4597.718404135414,3413.7740982827427,927.7674314743566,3413.8983896534132,19858.187607903044,229920.70684955863,19070.62491858514,10257.015766260787,24168.536249294306,13365.520800095903,4066.650302992498,18317.708070693356,140674.65074163658,1473.5706597877286,59.86848401703071,112.4802274911384,88.46499844197321,92.38787226287087,139.61678521599197,324.1918314114208,656.5604609473025,49246.05217746355,6440.908774338712,3021.9033394607177,5811.58571209838,4187.446981935388,863.9173059331551,3876.9925011324594,25043.29756256486,263681.4155808,21819.74815051948,10902.517719786149,27323.74269741245,15550.33926863286,3863.3808744379608,19674.828584836956,164546.85828517415,1359.9618035969893,67.241677474514,94.89196180496326,92.54550002449201,85.47161087457353,138.1371119202118,271.02275368000886,610.6511878182258,75813.17198507035,8565.959007526522,4523.5974667539385,7849.2636123310585,5761.759360728182,2154.661762665278,7778.202016185586,39179.72875887978,371385.37545044237,25629.657009622344,14477.089794900998,32547.175740867347,19290.54367960518,7479.500364617496,33105.98090271552,238855.42795811326,1346.2010667837974,82.55152477837753,90.32193801668515,107.87244180376696,83.73058977978474,106.38006795703697,258.54677980616236,616.7977246419837
