Time,Global pop ssp126,Global pop ssp245,Global pop ssp370,Global pop ssp460,Global pop ssp585
2078.0,8441.496214596733,9645.852940874998,11846.662296166664,8897.501355601416,8456.979519833332
2079.0,8409.783801442165,9640.288800124998,11900.705140999995,8883.017528727803,8430.852068249998
2080.0,8378.071388287599,9634.724659374999,11954.74798583333,8868.533701854189,8404.724616666666
2081.0,8332.847245712128,9618.596361249998,12007.17611058333,8848.056019095546,8367.01748725
2082.0,8287.623103136657,9602.468063125,12059.60423533333,8827.578336336905,8329.310357833332
2083.0,8242.398960561188,9586.339764999999,12112.032360083329,8807.10065357826,8291.603228416667
2084.0,8197.174817985717,9570.211466875,12164.46048483333,8786.622970819617,8253.896099
2085.0,8151.950675410248,9554.08316875,12216.88860958333,8766.145288060976,8216.188969583332
2086.0,8106.726532834776,9537.954870624999,12269.31673433333,8745.667605302333,8178.481840166666
2087.0,8061.502390259306,9521.8265725,12321.744859083332,8725.189922543688,8140.774710749999
2088.0,8016.278247683836,9505.698274375,12374.17298383333,8704.712239785045,8103.067581333332
2089.0,7971.054105108366,9489.56997625,12426.60110858333,8684.234557026402,8065.360451916666
2090.0,7925.829962532895,9473.441678124998,12479.029233333331,8663.75687426776,8027.653322499999
2091.0,7870.105810819101,9450.359231625,12529.886094583331,8641.199248499554,7980.971573249999
2092.0,7814.381659105307,9427.276785125,12580.742955833332,8618.641622731353,7934.2898239999995
2093.0,7758.657507391514,9404.194338624999,12631.599817083332,8596.083996963149,7887.608074749999
2094.0,7702.933355677721,9381.111892125,12682.456678333332,8573.526371194943,7840.9263255
2095.0,7647.2092039639265,9358.029445624998,12733.313539583332,8550.968745426739,7794.244576249999
2096.0,7591.485052250133,9334.946999124999,12784.17040083333,8528.411119658536,7747.562827
2097.0,7535.760900536339,9311.864552624998,12835.027262083333,8505.853493890332,7700.881077749999
2098.0,7480.036748822545,9288.782106125,12885.884123333333,8483.295868122128,7654.1993285
2099.0,7424.312597108752,9265.699659624997,12936.740984583334,8460.738242353924,7607.5175792499995
2100.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2101.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2102.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2103.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2104.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2105.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2106.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2107.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2108.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2109.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2110.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2111.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2112.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2113.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2114.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2115.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2116.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2117.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2118.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2119.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2120.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2121.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2122.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2123.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2124.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2125.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2126.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2127.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2128.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2129.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2130.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2131.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2132.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2133.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2134.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2135.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2136.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2137.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2138.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2139.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2140.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2141.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2142.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2143.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2144.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2145.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2146.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2147.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2148.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2149.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2150.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2151.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2152.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2153.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2154.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2155.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2156.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2157.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2158.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2159.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2160.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2161.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2162.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2163.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2164.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2165.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2166.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2167.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2168.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2169.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2170.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2171.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2172.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2173.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2174.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2175.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2176.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2177.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2178.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2179.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2180.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2181.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2182.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2183.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2184.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2185.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2186.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2187.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2188.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2189.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2190.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2191.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2192.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2193.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2194.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2195.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2196.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2197.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2198.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2199.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
2200.0,7368.5884453949575,9242.617213124999,12987.597845833334,8438.18061658572,7560.83583
