Time,Global pop ssp126,Global pop ssp245,Global pop ssp370,Global pop ssp460,Global pop ssp585
2165.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2166.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2167.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2168.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2169.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2170.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2171.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2172.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2173.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2174.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2175.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2176.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2177.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2178.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2179.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2180.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2181.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2182.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2183.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2184.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2185.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2186.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2187.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2188.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2189.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2190.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2191.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2192.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2193.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2194.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2195.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2196.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2197.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2198.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2199.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
2200.0,6003.346728407006,8677.09727387501,14233.59094645832,7885.51878526473,6417.132973375003
