Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
insufficiently protected,0.623483872126951,-13.277137839704817,876.5550461806729,-876.3117823449853,0.011128608704343826,86.21048612282328,47014.02734970124,47014.02683423799
well protected,1.6504781988545771,1.5273318517648227,0.2261100166139993,-0.019708099420835845,0.026545837480816823,0.007755579795179418,0.002416127627936966,0.0009619780133349833
