Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.8492642852133818,1.0580567796058016,0.7189301903273693,0.018484499998548214,0.019383703167359156,0.02842597257674073,0.014510751809615632,0.010969666709023936
10-20,1.4170901689383097,1.8453124167026236,0.5606957034945035,0.099951147755606,0.012635813443163838,0.005002432059179634,0.002723002816876456,0.001394748058972815
20-30,1.3261159703973062,1.4657555511537677,0.6135257689473368,0.23396323914731373,0.011530637456707751,0.005449766732737121,0.003257995748531823,0.0021795043954971056
30-40,0.7636996193941377,1.3173836215450405,0.5882920070080753,0.04707428650326735,0.011519312997459884,0.015313709094458828,0.007508858254488352,0.005104361982425316
40-50,0.6740097549517188,0.8684897643481216,0.75746303202508,-0.0992454691571323,0.03782873454418035,0.095590831613896,0.041801663760820805,0.03213490879451113
50-60,0.9265100142620468,2.3158310548193337,0.6275236980349485,0.02211779050475346,0.020138739005205682,0.01962336251376312,0.010484236440365646,0.0036107690600636374
60-70,1.4258632792327597,0.7771602750742165,0.899686939739933,-0.03903666247043689,0.016045544999296613,0.012747047762540946,0.008763381171919478,0.0078085298473460595
70-80,0.48357376342561237,-0.571763429490005,0.9586703439937505,-0.39702128027203265,0.03037454062386752,0.28489227458893757,0.08857634534980294,0.07895312147287231
80-90,0.7083984784439403,-11.246491907089903,1098.0825915302885,-1097.4644811842259,0.01211252268340362,39.94705438998612,30977.738470430126,30977.737920684915
90-100,0.7698681849291851,0.6502150608114757,0.7067907483911944,-0.16080854581731885,0.03562535052563462,0.08397197206987708,0.03412037430622194,0.02780295004950455
