Region,a,b,c,a SD,b SD,c SD
North America,0.23533715237526495,0.3290518352951874,0.2280216877719199,0.010242901908799323,0.019297510667975217,0.00041290271492261746
Latin America and Caribbean,0.16538201223488927,0.27344615464225114,0.3003006917439558,0.004801646617261251,0.010527726702440647,0.0001718252296552278
Europe and Central Asia,0.10982962664971194,0.44640937460422014,0.3074013471570304,0.0010740491967458836,0.006127365828835015,5.7598932975840844e-05
Middle East and North Africa,0.10921718809882741,0.764311725665226,0.22059723963506508,0.002884328776099138,0.03422361170983935,0.0004086921143687794
Sub-Saharan Africa,90.18498616960328,0.0001924331851287756,0.18005308563660224,3740.219360293741,0.00798242057271028,0.00011841848903729841
South Asia,0.30240946845131594,0.21479153308373847,0.5121817562659731,0.006405339935029115,0.005754337988734784,0.00015505009408574007
East Asia and Pacific,0.38356298848432263,0.1221878890622494,0.35099089918854076,0.02412354613511819,0.008952343628714637,0.00023730361344794738
