Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.6211269412118736,2.7110231397659517,0.4048188722700407,-0.03205683414773328,0.6211269412118736,2.7110231397659517,0.4048188722700407,-0.03205683414773328
10-20,0.6741461705545814,2.566254792340688,0.39046368456602043,-0.01196187604312183,0.6741461705545814,2.566254792340688,0.39046368456602043,-0.01196187604312183
20-30,0.7354106979262549,2.2971930116006645,0.41250445645491046,-0.019067478951782756,0.7354106979262549,2.2971930116006645,0.41250445645491046,-0.019067478951782756
30-40,0.7330760907871323,2.2192059973802323,0.3907291271968416,-0.017458575497818405,0.7330760907871323,2.2192059973802323,0.3907291271968416,-0.017458575497818405
40-50,0.6566941239885913,2.392269076423196,0.45621909772264374,-0.05532001394481878,0.6566941239885913,2.392269076423196,0.45621909772264374,-0.05532001394481878
50-60,1.0600338709391977,2.3106864553470183,0.39024053149963744,0.004383700951166543,1.0600338709391977,2.3106864553470183,0.39024053149963744,0.004383700951166543
60-70,0.7341454940483445,2.148759013730416,0.46531916219545005,0.09050943092662611,0.7341454940483445,2.148759013730416,0.46531916219545005,0.09050943092662611
70-80,0.9246808021464425,2.1026987838770905,0.45001703433730456,-0.03878578682951359,0.9246808021464425,2.1026987838770905,0.45001703433730456,-0.03878578682951359
80-90,0.9398035418501826,1.9102525285475893,0.6395321050398272,-0.07766452467536558,0.9398035418501826,1.9102525285475893,0.6395321050398272,-0.07766452467536558
90-100,1.0519618029768725,2.342477128704671,0.569891335240729,-0.022714230533153194,1.0519618029768725,2.342477128704671,0.569891335240729,-0.022714230533153194
