Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
1,0.9985159913705882,0.5859014667941349,0.5350302190863079,-0.19999999999999998,0.05363863976115868,0.08456534383122373,0.030129497781151537,0.025571564008548972
2,1.1317503223101226,0.5631525785768349,0.5511637051940136,-0.1999999999999784,0.05417198158058543,0.07427516961856241,0.02808411420474646,0.02473433620216681
3,1.1368386830605572,1.1452870762091163,0.5296747158435234,-0.1267408951481861,0.05565002886906462,0.03950545238553298,0.019867698777540004,0.014345770096079768
4,1.0306011896342895,0.7117530116029249,0.5878855707298757,-0.19999999999999235,0.05590214853237214,0.08013559224719646,0.03152328644816992,0.02673590484467331
5,0.7661162621961892,0.8515219055445279,0.5618653527544855,-0.19999999999999893,0.061475224883441926,0.11323483980349516,0.04321399708068511,0.032662318245851196
6,1.1554529366853485,0.5404385208774996,0.5734161732107735,-0.19999999999999996,0.07755043704328007,0.10664749917809738,0.041756535184803746,0.03722860718363716
7,0.6812561537928881,0.7033897511079223,0.5098903171444231,-0.19999999999999998,0.062075626933845794,0.15630780561457588,0.047197262783992354,0.036353857837641945
8,0.5796252038258325,1.3049080911233264,0.6209065021718998,-0.19999999999999998,0.07244217999128928,0.11331652077321214,0.07059777095813904,0.04316812054997903
9,1.299424029326946,1.2614832504682436,0.49572351760024036,-0.09025337577902529,0.04151575189246431,0.022502890981194953,0.0106846306715707,0.007686171175517198
10,0.9366167887270214,0.6274611946368949,0.5355401759377657,-0.19999999999999998,0.08798214892906402,0.15743069876094942,0.05261718102669947,0.044651044465561535
11,1.1062054824002445,0.8203476571750243,0.6336989496510946,-0.19999999999999998,0.058888788975402576,0.06731586024119142,0.03079723711055949,0.02567582499998288
12,0.9383903341888934,0.6329052315327263,0.5369909033849359,-0.19999999999999998,0.06080073351715469,0.10873914518466633,0.03633697966278306,0.03088007465072061
13,1.3497999868868624,1.351723359004933,0.43853845667121566,-0.07147040376170476,0.052841764941913866,0.0242419567245235,0.01094564909819014,0.007431396596699042
14,0.8346209579651394,1.0281106894650933,0.66851066108853,-0.19999999999999998,0.043704154337029975,0.06593467892401918,0.0313833583573547,0.023643696213174234
15,1.123347529457212,0.4169936704355415,0.5140462947010719,-0.19999999999999998,0.09132654295848466,0.14856779884407012,0.04989408346358805,0.045373522274241095
16,1.493934911513267,1.1863041931394782,0.563840355409307,-0.09485493245646949,0.046356424893978544,0.020124655786356038,0.011155575581281283,0.008259895634206932
17,0.8586551846459551,0.7421380833235185,0.6090956993471741,-0.1999999999999946,0.09580700846056077,0.1852013320420429,0.0683107515849592,0.056402516068667856
18,0.9388344859017771,0.7933389682075452,0.6105325240430979,-0.19999999999999998,0.06770418976459495,0.10628983346836246,0.04246974671463116,0.03493832655406572
19,0.8925067079524234,0.7932206494579058,0.5724524989340345,-0.19999999999999285,0.07146799758456432,0.11709476104686774,0.04430775668367598,0.03568250187721019
20,1.0357481666894925,0.9900696842283376,0.7341964656193836,-0.19999999999999998,0.03683546365385332,0.037261685248166934,0.022188162932664277,0.016996674040014044
