Region,a,b,c,a SD,b SD,c SD
North America,0.1147420610252464,1.242809388317945,0.025305736951741466,0.1147420610252464,1.242809388317945,0.025305736951741466
Latin America and Caribbean,0.12300366588499449,0.517429087423572,0.018702315755606252,0.12300366588499449,0.517429087423572,0.018702315755606252
Europe and Central Asia,0.17438976634125078,1.8198035538624922,0.040575413871005904,0.17438976634125078,1.8198035538624922,0.040575413871005904
Middle East and North Africa,0.12756788907562316,5.005791615112291,0.05813815267454557,0.12756788907562316,5.005791615112291,0.05813815267454557
Sub-Saharan Africa,0.17819608898839595,0.9796232723661575,0.02445498345592725,0.17819608898839595,0.9796232723661575,0.02445498345592725
South Asia,0.032467551618692324,0.6832015521292306,0.010444537908928584,0.032467551618692324,0.6832015521292306,0.010444537908928584
East Asia and Pacific,0.09113121017186676,0.6675573761202862,0.023233637383477144,0.09113121017186676,0.6675573761202862,0.023233637383477144
