Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.24245280299345492,0.30747311784503417,1.1039885035669488,-0.5374669084278567,0.24245280299345492,0.30747311784503417,1.1039885035669488,-0.5374669084278567
10-20,0.4937120025395946,1.5465716884089893,0.6041418444974276,-0.1967279425691619,0.4937120025395946,1.5465716884089893,0.6041418444974276,-0.1967279425691619
20-30,0.9303837168131243,1.7661139947797573,0.4115375347891541,-0.07092124937498281,0.9303837168131243,1.7661139947797573,0.4115375347891541,-0.07092124937498281
30-40,0.3231746452301816,1.5437684340801914,0.9587381411427318,-0.36460831866660554,0.3231746452301816,1.5437684340801914,0.9587381411427318,-0.36460831866660554
40-50,0.02716430889118137,-128.66239120140935,97.29337064753219,-94.42926685683491,0.02716430889118137,-128.66239120140935,97.29337064753219,-94.42926685683491
50-60,0.33100734566283896,2.470322582129209,1.1043598463936888,-0.3379924097523299,0.33100734566283896,2.470322582129209,1.1043598463936888,-0.3379924097523299
60-70,1.9309181007545075,1.4561723987446222,0.453162953231591,-0.030629902589069263,1.9309181007545075,1.4561723987446222,0.453162953231591,-0.030629902589069263
70-80,0.7278170785922681,1.8538070358254528,0.5677681864727973,-0.12242896404943024,0.7278170785922681,1.8538070358254528,0.5677681864727973,-0.12242896404943024
80-90,0.7537142876156229,1.6865983367528297,0.786236688943145,-0.18223267446722277,0.7537142876156229,1.6865983367528297,0.786236688943145,-0.18223267446722277
90-100,0.8237166958657033,2.2779711485563814,0.6980581509710665,-0.09526325375439847,0.8237166958657033,2.2779711485563814,0.6980581509710665,-0.09526325375439847
