Region,a,b,c,a SD,b SD,c SD
insufficiently protected,1248114.1581694202,1.1676327475175179,0.0,14972.914268307919,0.023509972179651614,0.0
well protected,456420.67000845633,1.1745291695920232,0.0,6549.716726028339,0.027531156007138596,0.0
