Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.14737873958229253,-48.34566055225925,879.3344042602654,-878.6259633076264,0.14737873958229253,-48.34566055225925,879.3344042602654,-878.6259633076264
10-20,0.07001203813876193,-76.96339377695196,258.2187272552346,-257.0477337306225,0.07001203813876193,-76.96339377695196,258.2187272552346,-257.0477337306225
20-30,0.06638496063570522,-81.55226559582408,258.36072852185134,-257.21773170787037,0.06638496063570522,-81.55226559582408,258.36072852185134,-257.21773170787037
30-40,0.25914028473468187,0.33550900845956727,1.2693737923317057,-0.6094617101796878,0.25914028473468187,0.33550900845956727,1.2693737923317057,-0.6094617101796878
40-50,0.42718998456819435,1.5415871093190305,0.7947556742840775,-0.27561839644017877,0.42718998456819435,1.5415871093190305,0.7947556742840775,-0.27561839644017877
50-60,0.5675227923483078,1.7105338595306663,0.6057503476372829,-0.1695056482872379,0.5675227923483078,1.7105338595306663,0.6057503476372829,-0.1695056482872379
60-70,0.5419413587667301,1.9370339720154248,0.6234121398784722,-0.16419028898057114,0.5419413587667301,1.9370339720154248,0.6234121398784722,-0.16419028898057114
70-80,0.3654460895985888,1.815493708023,0.9151380606541307,-0.3131664984101877,0.3654460895985888,1.815493708023,0.9151380606541307,-0.3131664984101877
80-90,1.9708966412703905,1.465187674186054,0.4508044255671048,-0.03272838787641885,1.9708966412703905,1.465187674186054,0.4508044255671048,-0.03272838787641885
90-100,0.9650963014163481,1.9020933955608652,0.6407916349367541,-0.09559073168632469,0.9650963014163481,1.9020933955608652,0.6407916349367541,-0.09559073168632469
