Region,a,b,c,a SD,b SD,c SD
North America,0.22270307263107886,0.7267834646573224,0.0,0.0026746705421206176,0.012818571701818958,0.0
Latin America and Caribbean,0.15850197516617184,2.5866471811080367,0.0,0.0027992053582282963,0.09322725284225704,0.0
Europe and Central Asia,0.12230639755976222,6.550288219576328,0.0,0.0007248893314042614,0.09375693947200431,0.0
Middle East and North Africa,0.193016509522082,0.8454112057272047,0.0,0.001336692706911424,0.008932084141085752,0.0
Sub-Saharan Africa,0.05712815637715914,3.7056001752157806,0.0,0.0006033926357471122,0.08714100306870737,0.0
South Asia,0.24143323704166936,1.8658123986134836,0.0,0.0012631738584973219,0.0183754420899373,0.0
East Asia and Pacific,0.17832127830935124,1.927276818479462,0.0,0.0021745982186985786,0.04498225006151368,0.0
