Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
1,0.35294745716594245,-2.384345816296919,1.685698232000513,-0.9999999999999988,0.010031546461883175,0.253606810852147,0.0967932555994638,0.09100772808119473
2,0.38396819307388846,-1.2183409715000013,1.3343359836940296,-0.6579145695462848,0.013559338845066026,0.21134943640912968,0.07308136763439288,0.06547295018712494
3,0.2829816068828636,-1.317750377104062,1.5268868846947101,-0.7440397678464621,0.010615983765196716,0.23056296199452433,0.07605196103122291,0.06398144934301996
4,0.3774940168893914,-0.7708660891657895,1.1776755128741259,-0.4922547924428951,0.008076951933630935,0.10821983159722079,0.03457520072349942,0.029822782977024054
5,0.44431632383611863,0.4685625295297606,0.8452702590657506,-0.21476858185160883,0.004237739936009838,0.022116814775799333,0.008534285103087139,0.006292111968652805
6,0.35383706706436124,-1.1570768954473316,1.3265773802151548,-0.6340044899071142,0.006764784049915671,0.11219364642485502,0.036856402046533954,0.032336505341971175
7,0.44380618750280953,0.841806673736377,0.823031421330154,-0.2025810723827402,0.007323472942678887,0.02686708931410003,0.013480666255805076,0.009040396567776327
8,0.43863732750609785,0.4125853799923616,0.9863718229744625,-0.31326078535936536,0.01570943761960573,0.0898235528612524,0.03796846680701873,0.028504043729546426
9,0.6465151514434547,1.00492241794859,0.6563817135604576,-0.07451065343169906,0.009248841642330382,0.019877600466702335,0.008861262945659296,0.006319499366453312
10,0.33688858157251134,0.5505108854079624,1.1359614334955888,-0.32637441924425,0.024421302304467412,0.16684347779961603,0.08476367187030275,0.05789016781989851
11,0.7402381191664309,1.2761683535260064,0.5769777295553328,0.007186843711716206,0.006324605136227906,0.007802394575775676,0.004259363360883812,0.0027727683599241496
12,0.45065180235383306,0.511769618180513,0.8744059839121904,-0.2406722276564159,0.005478386249876555,0.028281396295756878,0.011233125702464394,0.008326135686804455
13,0.45583328918312194,0.568719696877915,0.835516136952619,-0.2297873686516544,0.009148934367668117,0.045325108546842345,0.017576089936762285,0.012966736005700459
14,0.29331090848193136,-2.036774298318284,1.7631084768649274,-0.9558153465169554,0.012911677165268264,0.3593634711103229,0.12517925776114552,0.11280203203336096
15,0.7197576127186441,1.3273213970813011,0.5864432601934498,-0.0009681533911126387,0.006894332675146102,0.007712584934526466,0.004858203126134715,0.0030117553424630207
16,0.8134203465178864,1.1075016539877935,0.5580252000462185,0.05654514274729385,0.007204913352596037,0.009419584319912893,0.0043303650288003094,0.00305740289883648
17,0.5659750669244459,1.0179603045206982,0.8291218054285807,-0.12573732577256477,0.010484293120471042,0.027165812127949347,0.014699404155627208,0.010234053485016456
18,0.595106807974674,1.0109794448243055,0.7063411959511797,-0.11827068843384973,0.0027446330108726476,0.006520196607505162,0.003100622022371671,0.002167477163708246
19,0.43102753008987704,1.5544407268106923,0.8274766987553923,-0.13828740072064502,0.011922670861267541,0.01855344624770697,0.021441420504742126,0.011491941163202476
20,0.4363563672200401,-0.577220106746465,1.1366264351471809,-0.34991637398451786,0.019819286746627158,0.20549803935070923,0.0716091381000572,0.062332799111894405
21,0.7529414700006755,1.5411735345157973,0.5853977788288679,0.03283191041942679,0.007317917160507082,0.005192823011679916,0.004860497019566817,0.0024649747024480077
22,0.4641350320463693,0.5181836409782289,0.8703788825330391,-0.12893036956020396,0.021747496937746875,0.10577177654744654,0.04301510439634559,0.03188309711925154
