Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
1,1.2784998092548172,2.155761837051077,483152.2514079813,-27255.50141838124,0.0079387200614451,0.0054887581548224065,2293.610433917039,596.82216722459
2,1.7067103047555254,2.0316271359834026,85727.32396771364,-3810.624510698343,0.03258701342516479,0.011687417126182027,928.1905788899551,295.7878055940393
3,1.7835097522860435,2.2968742625307144,47127.025970112096,-1027.6165418630665,0.032806648120171956,0.01331729445580237,536.7040397054627,118.69520449548759
4,1.6766304965868173,2.2170541798936134,46397.601926349394,-1593.6051063270872,0.03003382712983293,0.012123955563007272,481.7647189235359,133.98029274721384
5,1.5235448805550047,2.3734895221604178,33457.56251160168,-1161.626813900229,0.021840932077304375,0.012844420276423452,348.3118791984896,69.53926269619447
6,1.7302015757256026,2.1481687099625395,28543.089288956373,-997.9829196061961,0.026034677749798226,0.009766888740855805,246.00870777270217,70.01015809070202
7,1.4369727979783657,2.239973075614459,23032.33043957733,-1303.5913370084068,0.04659357626481235,0.02681382472466828,522.280134658025,129.29772149280188
8,1.7637087636616762,2.1686632858076496,23245.2132809876,-781.9991840169405,0.021647036892245605,0.007816219649281657,158.33028492870528,45.59384464300102
9,1.766575826484278,2.2213781524558267,26839.620658262065,-727.8419284245743,0.022521358842326148,0.008081911716811134,183.46710690933568,53.81296055006562
10,1.9216787812391218,2.282035709273294,27930.481465793597,-571.9903586263663,0.04477599974331836,0.014991125869614628,358.88096230944655,87.86222081209232
11,1.7667085934762212,2.322772406311179,14507.71257960032,-395.9907225190949,0.03306116533511185,0.013046441918065014,158.10123791966703,38.367019241711866
12,1.136365448737566,2.446191990698184,18960.27151469011,-1430.4136809511745,0.05557126139151929,0.05442446990787603,765.1828514039128,171.63964435166807
13,1.4810435128524624,2.2541213858694396,12870.362836940085,-606.5497736722182,0.03437903383260565,0.017464348365421174,189.45287184185415,52.372855789178374
14,1.7821954122819208,2.1714056494949583,11381.946478666301,-388.75176971421996,0.03537919470566165,0.011880979887588468,114.22060940851266,37.51332003314028
15,1.6944850820520763,2.2063670022016204,9428.012022771778,-331.30481748920204,0.02703824665413429,0.010977392900382946,89.67454713621116,23.719120922178178
16,1.6366112004340507,2.03130054176972,13292.60744459383,-694.6612402109031,0.040974560893662124,0.01517251506789078,185.07080927965026,64.16806965188738
17,2.404267755134635,2.172671073575471,15916.475710028913,-176.5243928579941,0.06047192633873481,0.011947985399333557,157.39022368913163,53.725799592792846
18,1.6049117503232684,2.7997999755790426,10506.166853920937,-141.50694134588846,0.05271731335762134,0.03585736485597083,286.5292078076027,34.989447694786406
