Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
North America,1.347069180648765,1.908853457330277,0.38049963049503327,0.015949912344428663,0.034635568997315395,0.015583518130671417,0.0061339512601643765,0.002469659806865014
Latin America and Caribbean,0.3735233864940584,2.152968954904499,0.919409412870667,-0.21750076233554314,0.025886053641427733,0.06064174343372705,0.06038074437485389,0.02709297398595151
Europe and Central Asia,0.5350820302689251,1.0015600600889127,0.6044123276590769,0.018477947864956847,0.019629364993651966,0.0319112655839747,0.02113663984469632,0.012733351531569043
Middle East and North Africa,0.7810346399026811,1.6827392563491101,0.5634376714581161,-0.02957229694998643,0.019858293760409342,0.014950242038506183,0.011665485241591564,0.006041731086588292
Sub-Saharan Africa,0.9740291806921819,2.1001615623127243,0.5512818724533386,0.07821422333670305,0.00800681815124003,0.006007358102159882,0.0033203226690191406,0.0013349650154273983
South Asia,1.055302425083575,1.99663520151023,0.6920781220806056,0.08878345537690842,0.019207890553131036,0.011843826283707093,0.008648589114122253,0.003820021526254319
East Asia and Pacific,0.7352767424364384,0.5393916706650974,1.0038334881314483,-0.3329065071706101,0.027299180093706438,0.08454301726400908,0.04200829416145528,0.03596145803686999
