Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.28471861224275885,-3.4591501611823934,2.083380005364432,-1.272591717452292,0.00646245482253601,0.2772462782124632,0.1052002942931272,0.10000998684172573
10-20,0.5140953957123024,0.3864764341143732,0.8348616755158679,-0.16816800552226888,0.004601331079404878,0.023230317660801032,0.008316767857302733,0.006605195311484131
20-30,0.6553120057606318,0.29137600454421864,0.842655078284663,-0.16917028981861254,0.006857484416558969,0.027495235955878047,0.01059911964163528,0.00905131848219936
30-40,0.5909862499167904,0.7946222029755068,0.8465809035683136,-0.17120638288350717,0.004908081698905914,0.014921214372716762,0.007060422053328967,0.0052802397913490635
40-50,0.6490586871380026,0.7929838662146778,0.7260150132215222,-0.07444041116080834,0.005076368622922994,0.012907842548179435,0.0056451569336461675,0.004237956898950335
50-60,1.0511176393666428,1.1126875676263668,0.5637788676061841,0.009110005719843469,0.015718575467420975,0.01403476762901667,0.0067706420864639865,0.0050247838935120305
60-70,0.7462114021566839,0.2648244232450813,0.8570250577740448,-0.22196818884198008,0.01590142954739138,0.05580082542567698,0.023037039617052273,0.02035826459367173
70-80,0.9151184141864912,1.2353908958783448,0.7832102553913958,-0.04892363024120979,0.01378574526069261,0.013906107428366062,0.009592364031491574,0.006711319871786115
80-90,1.031277283304801,1.8729380280641608,0.8368422356575802,0.10837823366746993,0.014294219871760674,0.008532717914182333,0.008312309001247388,0.003770146962378098
90-100,1.2030085918829336,0.40161094219333965,0.84414054015118,-0.17053900464175367,0.027173367390497107,0.04255152232126394,0.02368962931033848,0.02211687159819012
