Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.8633915673672733,1.7772989242621173,0.5512081960203605,-0.09114055716276208,0.013203815819401351,0.009135761925945486,0.006654687681345961,0.0031648477526482408
10-20,0.834044853198792,2.1262531107408655,0.5612892997197316,-0.0753063394721684,0.008932122682624586,0.009530102098004157,0.005010124640385072,0.0018024223144170798
20-30,0.7319278001647558,2.2303156057699343,0.6640614134323719,-0.08964625358165623,0.007347122124312305,0.009941303723729932,0.0057689521258703184,0.0020634388633297175
30-40,0.8725195169522618,2.2150853902852785,0.6008749957996753,-0.06575399092167752,0.018205993447006935,0.01998523513684265,0.010396129376663057,0.0034660796730358514
40-50,0.6989786390818311,2.2456110050847804,0.7556892543180296,-0.11752777787604274,0.008546518764036745,0.011732261068944715,0.00795672676266266,0.0029775837500522094
50-60,0.830345584271783,3.02898286724097,0.6674040429353303,-0.04387722594132426,0.005860369272887749,0.01424075758382151,0.005100429365795471,0.0007967609122981146
60-70,0.7739067273676269,3.3218371321394677,0.8453845289536477,-0.03222553342504736,0.01381725414302336,0.049651629562348726,0.02003427663786289,0.0021527788306144797
70-80,0.7642002315752897,3.699679485092319,0.8742676234184871,-0.04228376619242089,0.00635734623571959,0.026797276988556606,0.010620188154607243,0.0008794100833029003
80-90,1.1973982646834689,3.3547126642988023,0.6971644947810663,-0.011525885370637475,0.016025229838983912,0.027220037710701354,0.011870643783679755,0.0008195120678738555
90-100,0.437929490995202,28.228678480342058,23834.217354523586,-0.10202906183995772,0.042940597781776384,9487.572010683018,98908419.55431096,0.011839669750276892
