Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
1,0.21112503975440017,-3.345357977318707,1.4863189306811693,-0.9999999992820725,0.21112503975440017,-3.345357977318707,1.4863189306811693,-0.9999999992820725
2,0.23918774261861528,-3.3783151839033225,1.4364353282023257,-0.9999999999999998,0.23918774261861528,-3.3783151839033225,1.4364353282023257,-0.9999999999999998
3,0.6532769050517997,1.723631659548018,0.46211605565916536,-0.11963474069275191,0.6532769050517997,1.723631659548018,0.46211605565916536,-0.11963474069275191
4,0.3614069950366948,0.9082908101827362,0.8167611276177902,-0.34840912559057385,0.3614069950366948,0.9082908101827362,0.8167611276177902,-0.34840912559057385
5,0.39317479948722345,1.7565731785228138,0.5749377402360408,-0.19642728849375846,0.39317479948722345,1.7565731785228138,0.5749377402360408,-0.19642728849375846
6,0.23925482411194485,-2.634633397273573,1.5266673697036053,-0.9999999997602741,0.23925482411194485,-2.634633397273573,1.5266673697036053,-0.9999999997602741
7,0.09232673592314536,6.895689793442094,1.9999998974313937,-0.6947881086225407,0.09232673592314536,6.895689793442094,1.9999998974313937,-0.6947881086225407
8,0.22352301395741833,9.999999999999977,1.7574905152642868,-0.17143888903341487,0.22352301395741833,9.999999999999977,1.7574905152642868,-0.17143888903341487
9,0.866215138412597,1.8899205758745392,0.3779042496501822,-0.06660440154414207,0.866215138412597,1.8899205758745392,0.3779042496501822,-0.06660440154414207
10,0.27362147160461964,-3.697868569631407,1.3567207975979443,-0.999998415101593,0.27362147160461964,-3.697868569631407,1.3567207975979443,-0.999998415101593
11,0.5214273157122481,0.7213633303099406,0.676412076836037,-0.2848820704207783,0.5214273157122481,0.7213633303099406,0.676412076836037,-0.2848820704207783
12,0.49469407803365,1.8309426563474696,0.4694583623752582,-0.13953897816150748,0.49469407803365,1.8309426563474696,0.4694583623752582,-0.13953897816150748
13,0.8747390208597062,1.668265192093401,0.3407003998018006,-0.07059041433599093,0.8747390208597062,1.668265192093401,0.3407003998018006,-0.07059041433599093
14,0.6204988399354721,2.4605794103015843,0.4893968346595909,-0.08847148340523328,0.6204988399354721,2.4605794103015843,0.4893968346595909,-0.08847148340523328
15,0.26784527920108475,-3.6334836278591776,1.3705437398261473,-0.9999999999999195,0.26784527920108475,-3.6334836278591776,1.3705437398261473,-0.9999999999999195
16,0.9453284313948042,1.4365683380901282,0.4489574698076862,-0.10044208514031572,0.9453284313948042,1.4365683380901282,0.4489574698076862,-0.10044208514031572
17,0.1336710413223355,3.8018069195423556,1.9999999999999931,-0.7472304474150906,0.1336710413223355,3.8018069195423556,1.9999999999999931,-0.7472304474150906
18,0.13105843073704,0.9788775192015063,1.9999999999999998,-0.9399610308044734,0.13105843073704,0.9788775192015063,1.9999999999999998,-0.9399610308044734
19,0.19707427200075978,-3.2067794688252342,1.5228880122229356,-0.9999999996781992,0.19707427200075978,-3.2067794688252342,1.5228880122229356,-0.9999999996781992
20,0.7660894416256937,1.796433589544991,0.5467766243999527,-0.11178018143393288,0.7660894416256937,1.796433589544991,0.5467766243999527,-0.11178018143393288
21,0.7145071310014439,1.765539065139671,0.5622733071711858,-0.1281141042112364,0.7145071310014439,1.765539065139671,0.5622733071711858,-0.1281141042112364
22,1.2091915441393675,1.9330070894061355,0.4351734298030915,-0.04228424861525953,1.2091915441393675,1.9330070894061355,0.4351734298030915,-0.04228424861525953
23,0.5543422414282597,1.7214811119586133,0.5743405555380692,-0.16297221391160582,0.5543422414282597,1.7214811119586133,0.5743405555380692,-0.16297221391160582
24,0.2799404763616467,-2.691828490825203,1.4639760051905186,-0.9999999999999999,0.2799404763616467,-2.691828490825203,1.4639760051905186,-0.9999999999999999
25,1.5321726900796333,1.6413642603809815,0.3901275281378497,-0.032131758695445406,1.5321726900796333,1.6413642603809815,0.3901275281378497,-0.032131758695445406
26,0.5601710648138306,1.760635532520939,0.6435863841899573,-0.18109945883934342,0.5601710648138306,1.760635532520939,0.6435863841899573,-0.18109945883934342
27,0.724613747433274,1.6400902511625495,0.39638906521914424,-0.09688678501213435,0.724613747433274,1.6400902511625495,0.39638906521914424,-0.09688678501213435
28,0.15629635483531826,4.895999997645873,1.9999999999999996,-0.6378236936017648,0.15629635483531826,4.895999997645873,1.9999999999999996,-0.6378236936017648
29,0.3770041154750935,5.5026443012183295,1.0017742550839712,-0.11519542745892934,0.3770041154750935,5.5026443012183295,1.0017742550839712,-0.11519542745892934
30,0.8818913805110136,1.1420080172810756,0.2969519735648545,-0.0833253175947264,0.8818913805110136,1.1420080172810756,0.2969519735648545,-0.0833253175947264
31,1.9999999999999984,1.7229258427679122,0.42556227588207846,-0.01779957377486104,1.9999999999999984,1.7229258427679122,0.42556227588207846,-0.01779957377486104
32,0.13029393508255716,2.0301813984042343,1.9999999999982934,-0.8654805002174164,0.13029393508255716,2.0301813984042343,1.9999999999982934,-0.8654805002174164
33,0.5094718481296229,-1.558755688342346,1.454359685169645,-0.9999999999999999,0.5094718481296229,-1.558755688342346,1.454359685169645,-0.9999999999999999
34,0.8719596469178881,2.67937801294781,0.6382839365133814,-0.057052974941264246,0.8719596469178881,2.67937801294781,0.6382839365133814,-0.057052974941264246
