Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
North America,1.1494646387233949,2.3489489518933895,0.30162863477652496,-0.022136743546213446,1.1494646387233949,2.3489489518933895,0.30162863477652496,-0.022136743546213446
Latin America and Caribbean,0.05216090314616689,121.4616475480398,628.0486548241969,-1.1120665171064923,0.05216090314616689,121.4616475480398,628.0486548241969,-1.1120665171064923
Europe and Central Asia,2.4054975390829845,1.1624074353460452,0.3291069755647922,-0.025883304273159234,2.4054975390829845,1.1624074353460452,0.3291069755647922,-0.025883304273159234
Middle East and North Africa,0.013383777247136379,-124.1067686755188,38.21427727334957,-32.1121209261814,0.013383777247136379,-124.1067686755188,38.21427727334957,-32.1121209261814
Sub-Saharan Africa,0.04787659521555114,117.34873714988976,440.4912977916258,-1.5660383796653596,0.04787659521555114,117.34873714988976,440.4912977916258,-1.5660383796653596
South Asia,0.007242055260719629,-54.591120722579284,65.2794351968789,-39.00350148091661,0.007242055260719629,-54.591120722579284,65.2794351968789,-39.00350148091661
East Asia and Pacific,0.5914932404335265,1.7232632806280213,0.777527369571211,-0.21114614508940036,0.5914932404335265,1.7232632806280213,0.777527369571211,-0.21114614508940036
