Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
insufficiently protected,0.5884896880808249,-14.241324845494573,1038.061358358815,-1037.797394667452,0.01078239388436347,58.3595862170154,35561.40524734475,35561.40453859266
well protected,2.000293027447262,1.6342325065649035,0.2132884057530777,-0.010572888726117655,0.026885389783765895,0.006710948208624516,0.0017433539956087647,0.0005727010137094934
