Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
North America,0.9327055613647655,1.4585523837676846,0.4844239912028563,-0.0029010158552762776,0.030782183545983888,0.020956918248164053,0.012350694350204933,0.0073698987707703735
Latin America and Caribbean,0.6157538286217437,1.3547795744268427,0.658119341754375,-0.10364074791417181,0.007233377603879656,0.01199645871121328,0.006881752706385042,0.004402088003357391
Europe and Central Asia,0.5022014575260936,0.18333362652313406,0.658605233520854,-0.050963573246895044,0.021098094275683623,0.09925019939889988,0.030652914905266802,0.023465878603001436
Middle East and North Africa,0.4762189359445628,0.7911148142497223,1.0128097838480026,-0.2854844364444176,0.004831453837738811,0.018208448840221336,0.01030686105448649,0.007227430922530172
Sub-Saharan Africa,0.6328017210354272,2.1618437068930345,0.6629276089882095,-0.001948010524068059,0.006955156075532172,0.009444766245616744,0.006335925278383028,0.0026077483908699523
South Asia,0.9091488374556896,1.4477561314982281,0.6488543499567554,0.0900633092301248,0.00765683809868765,0.006537964749076885,0.004204866547766721,0.002723266505946463
East Asia and Pacific,0.6039847476564425,0.1252484089555376,1.143849563808465,-0.37024030937333535,0.008061298757884265,0.043269199038035035,0.01983480016388348,0.017437661515729466
