Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
0-10,0.48285393439761604,0.8384976072730481,0.8665218112805448,-0.21591369231172913,0.009208902959974528,0.03693249550165772,0.016606838771709674,0.01194763502268889
10-20,0.5241862015068155,1.2786409535243346,0.6917941798082676,-0.1295651057611475,0.004958348493555993,0.009982486793860068,0.006065740586911739,0.0037766005055540376
20-30,0.5881214489888265,1.6693189016800354,0.5825863631248366,-0.06045943015756674,0.0028055788319193537,0.0029714225007319507,0.002450268122840063,0.001290836163046919
30-40,0.5974976253280505,1.23352155432854,0.6548334678121084,-0.10182386491289559,0.004375562594906816,0.00802272857668741,0.004378391470356802,0.0028435907185690207
40-50,0.7673982103766819,1.4655835917020033,0.5478245596050015,-0.01613419036405984,0.010772584194524064,0.009543311492622797,0.006396784662768176,0.003758020770617819
50-60,0.6783376846320864,1.2592708280644227,0.6172883182511755,-0.07368254975917475,0.01522110246529568,0.020887837376048764,0.01227648845029934,0.007856896745569032
60-70,0.9373714340608917,1.5012901859871204,0.5282592845236519,-0.02736778920320049,0.022275788269938455,0.016199403631926217,0.009490980028774375,0.005832494760618995
70-80,0.7872909469184062,1.4319595936137497,0.6251374218881354,-0.06965722349997702,0.016683807109786303,0.016227716110213827,0.01090584823739518,0.006751162014535953
80-90,0.6127829504558696,2.123892765593335,0.7664348271804681,0.10490893428759954,0.02179685639286897,0.03320409063665954,0.0245131108371743,0.009631013280142885
90-100,1.0095318081604558,0.744600302801925,0.9471013082770212,-0.23925542551715295,0.02523596238351649,0.03927861114791261,0.023439404410242188,0.020176124436869627
