Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
Global,0.7583407631694209,1.1610160975901371,0.6735858815407164,-0.08174703213932999,0.01571425138159643,0.02272660518827913,0.012291289314249776,0.008565402293851446
