Region,k,x0,A,c,k SD,x0 SD,A SD,c SD
1,0.5040757784086424,8.214292461356768e-13,0.9563267800401763,-0.3475330185431799,0.012053893773669734,0.07386991347019936,0.02764582662419928,0.02279547452325059
2,0.5000000000000003,0.2999458333987265,0.921104426287864,-0.30592393063325524,0.009731347767443901,0.05042216708245289,0.020020874143143196,0.015740696704115053
3,0.5000000000000001,0.9221371840055002,0.8163844032740115,-0.20356468848545717,0.018994525563661394,0.05580498179898377,0.030282777784384332,0.020384482456840113
4,0.5000000000000001,0.5695812280240942,0.8440913022014245,-0.22669766024551313,0.010139716452314169,0.044511623009354885,0.018019322341897268,0.013548446388163462
5,0.5000000000106809,0.9668026610499653,0.7550585572088452,-0.16593352945351533,0.012183159383063174,0.033799991884449265,0.017834530769509447,0.011824202913838249
6,0.5000000000000001,0.4533117989431477,0.8644272447976111,-0.25987062290996266,0.008918992588519595,0.04182261462979047,0.016613759900493054,0.0127158089907932
7,0.5000000000000002,1.2388172446382832,0.7417180866913675,-0.16306410398960136,0.009344734113439106,0.01783891016217498,0.012997267435213239,0.007832872856465967
8,0.6041134018935927,1.4257656778568404,0.7033128312975893,-0.10438476736125371,0.015407122158084832,0.01925761679533401,0.01598737703942448,0.009321124842826782
9,0.7116243559467238,1.4596296691670014,0.6101555865568369,-0.05070405934702755,0.005246249917002373,0.005566403127272941,0.003815911350883575,0.0022905523323859607
10,0.5000000000000001,1.2477770963369097,0.7993695157598796,-0.13265243260978615,0.024289648754542568,0.04901166513122992,0.036367087165982824,0.02219439286386618
11,0.6790972261994106,1.5563735305753572,0.6337064537265152,-0.037607635435007065,0.004382427273963053,0.004221135219872938,0.0034963833119369277,0.001956392654880492
12,0.5170196104933577,1.0606216142751055,0.7662731954800998,-0.17705304613796424,0.007297207462402907,0.018510576080155484,0.01033049993883639,0.006802557640905326
13,0.705345149313306,1.543770782382295,0.5508343078461558,-0.04438640414790804,0.009519186570036545,0.008993038574677337,0.006283035411161764,0.0035689808814346044
14,0.5000000000000001,0.6590404758248107,0.9299080856056543,-0.25997959998180215,0.009876967726597179,0.042351352988765426,0.0190823771067206,0.014264389466677737
