Region,a,b,c,a SD,b SD,c SD
insufficiently protected,0.12685839419492748,2.6772963279626305,0.0,0.0012708909911812877,0.055164879154715636,0.0
well protected,0.1615925073725982,2.438853938576376,0.0,0.0008110512832212975,0.023883022030013946,0.0
