Region,SLR_factor,SLR_weight_MG,SLR_weight_GIS,SLR_weight_AIS,average_fp_height,total_fp_length,mobcapfrac,surge1_height,surge10_height,surge100_height,surge1000_height,population_fraction,asset_fraction
Global,1.0120998725213404,0.966646980087618,0.9989126444226617,1.102480100783502,1.7323680597176956,285037.328934093,0.19605467812711863,1.3694429361476566,1.5277801384479681,1.6861173433315182,1.8415788693717654,1.0,1.0
