time,T1_median,T1_p17,T1_p83,ohc_median,ohc_p17,ohc_p83
2019.0,1.204295241746461,1.060237108802343,1.3704626735974654,5.433849313677371e+23,3.998413967600466e+23,7.062996891579793e+23
2020.0,1.234165857785458,1.0741582030465495,1.3837017907862061,5.606623999492943e+23,4.1272108473627116e+23,7.210915611185512e+23
2021.0,1.2633407900531275,1.1026389393798595,1.4140501048272176,5.77949233510977e+23,4.249662875317744e+23,7.404149544304414e+23
2022.0,1.2884636710367698,1.1351732207698277,1.4486651451693553,5.938459831328708e+23,4.378807971362576e+23,7.567826530221535e+23
2023.0,1.319810307343958,1.1630542522854497,1.478173044467077,6.110981036205092e+23,4.5554594529134885e+23,7.755352416242783e+23
2024.0,1.3575551592211006,1.1887394211977942,1.5161360608405359,6.262389312128175e+23,4.685578202344276e+23,7.942704791387146e+23
2025.0,1.3777657895590174,1.2110898737566025,1.5536353815318225,6.41856474737138e+23,4.8468441227619235e+23,8.137816921802517e+23
2026.0,1.4014915947926039,1.2384115940065186,1.5773606813879641,6.581781887694068e+23,4.9988113749928754e+23,8.32269578290593e+23
2027.0,1.4143401704071035,1.2551240617139585,1.5938059219464744,6.749407619580864e+23,5.135644146228877e+23,8.502631882716936e+23
2028.0,1.4346256665447472,1.2845628183383755,1.6145926621122124,6.910254315539448e+23,5.278823461911018e+23,8.671114532042681e+23
2029.0,1.4575758320408596,1.2897046077905472,1.6321728400836517,7.084349055165318e+23,5.421415461462926e+23,8.843845994978299e+23
2030.0,1.4740015320523105,1.3076102734381743,1.6608556642530548,7.262715458743784e+23,5.536449379550993e+23,9.00473333804906e+23
2031.0,1.4935517163593983,1.3226980037439904,1.6859856739971395,7.403203192310396e+23,5.6752111772906154e+23,9.193626900670318e+23
2032.0,1.5183379556697032,1.358238909400969,1.7065607014096489,7.57890201721988e+23,5.837097973510607e+23,9.385018558696665e+23
2033.0,1.537334846295246,1.3760401459303178,1.73021559463464,7.743858594685081e+23,5.982457711923691e+23,9.570960585164015e+23
2034.0,1.580962679850996,1.4039087469809484,1.7666446910001654,7.937247811295368e+23,6.113981636382359e+23,9.770124030395584e+23
2035.0,1.6043848258070856,1.4337706200173912,1.8003955498344393,8.136971025523612e+23,6.275830611533488e+23,9.98968161219821e+23
2036.0,1.6372697231946791,1.4649956481713942,1.8321125047236833,8.30532367529066e+23,6.443026984391141e+23,1.0189416389009049e+24
2037.0,1.6809548463137955,1.476835302292994,1.869547980300219,8.512387202889484e+23,6.623360249674482e+23,1.0388657558330599e+24
2038.0,1.693410814255962,1.50607015279405,1.9094776494069416,8.713133522771292e+23,6.7546461296361e+23,1.0582420308925863e+24
2039.0,1.7321799487962373,1.5461780828164695,1.9364929980548167,8.916711299964185e+23,6.936269691832984e+23,1.0787782700152249e+24
2040.0,1.7626968276464035,1.5706444447409706,1.9686887662281285,9.127587842330759e+23,7.112992267182975e+23,1.0995561139095059e+24
2041.0,1.7742138538095562,1.5864860886928067,1.9964072510887239,9.316010266203462e+23,7.271670286581727e+23,1.123436086329713e+24
2042.0,1.799091452923922,1.6100877177076165,2.0144882715949253,9.485202501161837e+23,7.421463165550355e+23,1.1450286878422981e+24
2043.0,1.8350843198553743,1.6315554315909169,2.042950338929184,9.653402269147253e+23,7.580620314904162e+23,1.1684287596139568e+24
2044.0,1.868821385024342,1.6744165226227357,2.082078285029865,9.861205573462436e+23,7.780500667644847e+23,1.1912716109464112e+24
2045.0,1.8887655936988728,1.6998476618108014,2.1105117582822466,1.0042543735669337e+24,7.933885238353522e+23,1.2148390136020215e+24
2046.0,1.92183309985693,1.726742474935681,2.1445730028079586,1.025188073769545e+24,8.145183819249099e+23,1.2356823855068212e+24
2047.0,1.962144156062224,1.7543650360552894,2.2035684586935966,1.0459376929612194e+24,8.336007325643961e+23,1.2605187252660825e+24
2048.0,2.003540655450042,1.7849933123818678,2.233824527456479,1.0678989979593165e+24,8.52189892946098e+23,1.2863927301793013e+24
2049.0,2.0447252563113127,1.824022146809974,2.2826641752403622,1.0903112731196699e+24,8.733095960427721e+23,1.3087737509054313e+24
2050.0,2.0741012630432145,1.856584110475408,2.312442463925362,1.1119259508279536e+24,8.935587611251231e+23,1.3333536750250858e+24
2051.0,2.106576991026008,1.876871987443512,2.333660035834501,1.1334966921560551e+24,9.103935825338855e+23,1.3568693875419222e+24
2052.0,2.12251625375639,1.9051061610189277,2.3655283868452037,1.1554081175412606e+24,9.28026364047009e+23,1.3796010791334498e+24
2053.0,2.1559600195270425,1.9243473384666117,2.413038621280668,1.176312402053508e+24,9.442932723225859e+23,1.404102113253765e+24
2054.0,2.1898071050675436,1.9614321517736224,2.4388357550321897,1.197527730102868e+24,9.644923282568772e+23,1.4279175714634924e+24
2055.0,2.212805045814679,1.9789189851489137,2.470674697976928,1.221963302103883e+24,9.853912277393137e+23,1.4540739627265933e+24
2056.0,2.254732037910497,2.0161945380685085,2.5170798509798993,1.2473977182972567e+24,1.0030635799572856e+24,1.4808814324597734e+24
2057.0,2.28606588320248,2.0448620640895343,2.5563475710659964,1.2713132431352263e+24,1.0233633141601482e+24,1.5102673222067464e+24
2058.0,2.327275051898848,2.0860192607697425,2.608844477858941,1.2943572795700063e+24,1.0431470377586647e+24,1.5383474420212166e+24
2059.0,2.3533757724608924,2.1016613574412375,2.6436532942576036,1.3183461810660385e+24,1.063745258298081e+24,1.5658371695215667e+24
2060.0,2.389024949054152,2.1304654641197818,2.6879662369692507,1.341333642839318e+24,1.0851577611672384e+24,1.5970847268243413e+24
2061.0,2.420912936948096,2.148204277664657,2.716008514219982,1.3621334570193918e+24,1.1052726116210943e+24,1.6260802350643195e+24
2062.0,2.449562490377129,2.1897671993846584,2.7503033127972523,1.3857994450915642e+24,1.1267497703086657e+24,1.649819892045375e+24
2063.0,2.4934395889278322,2.213969072876124,2.7874358182246968,1.4117429973582778e+24,1.1452019233268837e+24,1.680436055457952e+24
2064.0,2.5190816619491994,2.2310553793721795,2.8185866119440104,1.4338705468188675e+24,1.1654357855779363e+24,1.710464453809367e+24
2065.0,2.542773376402453,2.2669534312960207,2.8505115317470926,1.4584697564585978e+24,1.186144643292273e+24,1.7414334836588503e+24
2066.0,2.585509255198455,2.2960545520651787,2.89389762353166,1.4847136032929547e+24,1.211201400703002e+24,1.7736504990014464e+24
2067.0,2.634758729854601,2.3336187925160106,2.936293010412459,1.509632274464914e+24,1.23325494120945e+24,1.8051349410133642e+24
2068.0,2.66910626783564,2.3555780525525374,2.9792241704661047,1.5363789693574178e+24,1.2570265689406696e+24,1.835012069129387e+24
2069.0,2.71039892277475,2.395379333770346,3.023175843683727,1.5634041018296936e+24,1.2773890082585886e+24,1.8649303520350106e+24
2070.0,2.7394416771336316,2.4337023419997452,3.0780348772646806,1.5905215101779643e+24,1.3009840518402918e+24,1.8992042352510365e+24
2071.0,2.769133541320687,2.4504193078690997,3.122442954547158,1.6153990187060578e+24,1.3262424233765347e+24,1.9292770613847509e+24
2072.0,2.809734021833817,2.4827037365538325,3.1485321149238628,1.6425790080473465e+24,1.3498286393639517e+24,1.9595381879462385e+24
2073.0,2.832076013422932,2.522653648663094,3.1757813713586382,1.6691774353056717e+24,1.3734431235802325e+24,1.9911391093295097e+24
2074.0,2.877309010684726,2.533992825410671,3.2154224092296886,1.6992061317093006e+24,1.396078579962955e+24,2.0232708527686896e+24
2075.0,2.9173634648646924,2.5679825693426435,3.275782742383119,1.722677940197107e+24,1.4197580550541272e+24,2.0541856433190106e+24
2076.0,2.9481987796560936,2.594316175971698,3.3059300972391656,1.7493141175032232e+24,1.4418019431640303e+24,2.0875097972782855e+24
2077.0,2.9858294650767463,2.6304355799912242,3.3535831986443165,1.7791158247476622e+24,1.4645214093944496e+24,2.1220228150622198e+24
2078.0,3.0146948792735797,2.6766065078245536,3.37447444900572,1.8076424248179921e+24,1.4890029898649513e+24,2.1548137789781883e+24
2079.0,3.0537019624864206,2.7015787661521187,3.4359237682600967,1.837707579034104e+24,1.5133811525392508e+24,2.1918789996176693e+24
2080.0,3.0961170810201963,2.723764538802871,3.4854277699079645,1.8660347344083632e+24,1.5390531298598834e+24,2.2250175588675882e+24
2081.0,3.1266639265481504,2.7526365873329683,3.5145848444645393,1.898138233699626e+24,1.5653855920581074e+24,2.2617633873741696e+24
2082.0,3.1887323702364863,2.7960926316123182,3.565043179943822,1.926215721296865e+24,1.590455423235542e+24,2.2972521197327862e+24
2083.0,3.2073918547747318,2.8239182226697155,3.6233242079314643,1.956104255571669e+24,1.6147009511114545e+24,2.328482209018514e+24
2084.0,3.25060664983482,2.870591046744561,3.655980044463762,1.9856544044466962e+24,1.6423180867614893e+24,2.3674219898546396e+24
2085.0,3.287766465970768,2.9106747249281155,3.706117852977621,2.0148569245456122e+24,1.6675421808093528e+24,2.4065533863720733e+24
2086.0,3.339415416499292,2.9233495193454804,3.7267665739153766,2.043695848540892e+24,1.6916809412445461e+24,2.4422780839352073e+24
2087.0,3.34488208928385,2.9539274341975807,3.797190101277618,2.0731287067521468e+24,1.718095026781181e+24,2.4773080495163367e+24
2088.0,3.38131814916613,2.9737771558633095,3.829118867173052,2.1018778153466893e+24,1.7445248274479933e+24,2.5151790704442206e+24
2089.0,3.4329397431872812,3.024296703578516,3.88290295391015,2.1297027988506592e+24,1.771782980389792e+24,2.5535779190049533e+24
2090.0,3.4698741250119065,3.04560733506449,3.9071111701207055,2.1613995477482263e+24,1.8001852296041344e+24,2.5894890715162313e+24
2091.0,3.5079910796272515,3.106797376385235,3.963306245700467,2.1939532722488206e+24,1.8275865431139372e+24,2.6275088329238547e+24
2092.0,3.558897298336864,3.128918711237633,4.011977212223111,2.2281581273126453e+24,1.850674042454016e+24,2.6639713687794653e+24
2093.0,3.592565908053902,3.173329970926083,4.073631870438404,2.2624622775697106e+24,1.8813412429786644e+24,2.7024235159715385e+24
2094.0,3.645746197712958,3.202411783515608,4.109922418444994,2.2944937401721712e+24,1.9096008323278543e+24,2.742422655847476e+24
2095.0,3.6838190789728187,3.2194294114356463,4.1610210134145476,2.3258954230523082e+24,1.9397169184887353e+24,2.7789305010579626e+24
2096.0,3.7207138255708148,3.2655870285234267,4.194377911869143,2.360093626194873e+24,1.9663280218655994e+24,2.8161405295556945e+24
2097.0,3.7436530541461686,3.2649691129187604,4.239203040825726,2.3919913276204617e+24,1.995018644720078e+24,2.8571167340143315e+24
2098.0,3.788538608162128,3.3067971617724017,4.277716082821559,2.4239100219852944e+24,2.0240918436878345e+24,2.894590216904752e+24
2099.0,3.8122566857594333,3.349471490197136,4.331748898678801,2.4559527952712486e+24,2.0537899945240027e+24,2.9348879245921425e+24
2100.0,3.8533236719767503,3.3731843957094574,4.3810140952575205,2.4903293856167946e+24,2.0805965361847898e+24,2.9751309395895394e+24
2101.0,3.9048311829965936,3.4038635450609465,4.430699699235111,2.5226266890730933e+24,2.109575632033887e+24,3.0161228806725297e+24
2102.0,3.930845814166637,3.435114609815011,4.479626918854168,2.5581069306499873e+24,2.1366369282864815e+24,3.054949577138545e+24
2103.0,3.974716618988072,3.4565470004978907,4.520651694774309,2.5931303268712297e+24,2.1612771247332805e+24,3.095683362372049e+24
2104.0,4.026850241768083,3.493622649391813,4.55967788759396,2.627004073708464e+24,2.1890759869524442e+24,3.1358551868401973e+24
2105.0,4.046090079413031,3.529099190683531,4.611723444323091,2.6617795773056805e+24,2.223276457179077e+24,3.176466727200881e+24
2106.0,4.098014863059642,3.5551366270159805,4.662050666402143,2.6964732963969486e+24,2.2542872058802852e+24,3.214700867610462e+24
2107.0,4.118340975005929,3.5804650113200727,4.693815428849179,2.7307435786384514e+24,2.2838118696418988e+24,3.2536243959153035e+24
2108.0,4.156820889485249,3.6274671129688874,4.71784106562189,2.764409104957337e+24,2.3108025376532374e+24,3.2933900053008016e+24
2109.0,4.20058703886253,3.626718428030443,4.766643024295044,2.8001688036760336e+24,2.336892312902062e+24,3.3298460901793596e+24
2110.0,4.229445478494808,3.6546414244702623,4.8098830237609915,2.835407260091453e+24,2.3646868875501924e+24,3.373761258207363e+24
2111.0,4.2443809776754104,3.7048074839376577,4.849392552140716,2.869902121943015e+24,2.3902075233684708e+24,3.411202592634546e+24
2112.0,4.296630092284065,3.737109091113529,4.90721703624456,2.902992420918302e+24,2.418767389465498e+24,3.4558810793620626e+24
2113.0,4.316736505935359,3.776329465879116,4.950421691150181,2.940168095567834e+24,2.4493191057939504e+24,3.498597961675741e+24
2114.0,4.348570313284441,3.789743088097381,5.005767109746787,2.976452403968829e+24,2.478189704902977e+24,3.5377446732283337e+24
2115.0,4.389125417231588,3.844047006758216,5.035235117353204,3.0120991877436353e+24,2.5047028575846087e+24,3.578939137095056e+24
2116.0,4.422489371740192,3.8473002935567773,5.069613518868613,3.049348916939865e+24,2.5306487923316627e+24,3.6229771794345504e+24
2117.0,4.455934337352176,3.8837256811210765,5.118683776847361,3.0860935013866933e+24,2.558979566320725e+24,3.665717323498731e+24
2118.0,4.481243808271227,3.875779887324658,5.14845284709816,3.1214528865141095e+24,2.584023751978459e+24,3.708232201503166e+24
2119.0,4.500259583187098,3.905237007596817,5.180078261881986,3.1544348030184874e+24,2.6089584199652076e+24,3.74695724023245e+24
2120.0,4.524303407290336,3.9309733332175227,5.189272276439904,3.190619809511589e+24,2.634643624614234e+24,3.7869876192525636e+24
2121.0,4.540272125212377,3.9667598893883973,5.241916853298952,3.2278507325884723e+24,2.663115452251429e+24,3.82839522785052e+24
2122.0,4.584894093696693,3.974504315872832,5.307414176162094,3.262596461017238e+24,2.6922415791904204e+24,3.8663730229023215e+24
2123.0,4.6262209646286605,3.9929927415387256,5.3141045787289505,3.2985283466728856e+24,2.722206212496875e+24,3.9119535637946516e+24
2124.0,4.646084847349574,4.025989078737925,5.358784920857889,3.3365174799659953e+24,2.749224663819178e+24,3.956179155693154e+24
2125.0,4.678623788703556,4.049374064973293,5.3993817245173865,3.3696908756854284e+24,2.777454380506462e+24,3.997877570166026e+24
2126.0,4.706080593652811,4.0663075242834426,5.435564336339521,3.402991641940608e+24,2.8047005637515827e+24,4.041469902306888e+24
2127.0,4.735059311726381,4.097824535959213,5.460654663622085,3.436896364040425e+24,2.8335403602279523e+24,4.076964383250794e+24
2128.0,4.751264679654069,4.103646349844333,5.461141679343592,3.471742947822775e+24,2.8618601168607936e+24,4.116906113234036e+24
2129.0,4.759763812977362,4.106079691368231,5.509682502876745,3.5068376561388517e+24,2.8905850170970746e+24,4.156909504082116e+24
2130.0,4.816420363932248,4.133539008433768,5.544409496924624,3.5425164263783944e+24,2.9202025317068376e+24,4.197379931829352e+24
2131.0,4.808317764566023,4.150618803298058,5.570483417124339,3.5778298102342606e+24,2.9476110831349716e+24,4.2422572857644636e+24
2132.0,4.847504258798903,4.1721744097773135,5.610362823166333,3.615175231470053e+24,2.975996407407755e+24,4.2895484043195243e+24
2133.0,4.890971223435032,4.214071965301991,5.653651853694425,3.651954445404142e+24,3.006145916081649e+24,4.3351361389453144e+24
2134.0,4.906821412770162,4.226589626104956,5.698569604241866,3.689903495694655e+24,3.032992793300201e+24,4.381683728564044e+24
2135.0,4.93708918072227,4.254187872291449,5.735114321154848,3.724895972052713e+24,3.058202894525555e+24,4.4276826834548326e+24
2136.0,4.943354264169607,4.262785623864673,5.7605818617329785,3.760352663815597e+24,3.085948601982469e+24,4.472942362962651e+24
2137.0,4.966533876238809,4.287564887076399,5.7728147594414025,3.7949014376713387e+24,3.114657125310869e+24,4.5157639373972657e+24
2138.0,4.975760187522701,4.30666139278524,5.790840603236795,3.832252322259933e+24,3.144045624808899e+24,4.55568362860422e+24
